Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8080,508351,224,107,291758,125133,3651.874,148.362,1302.492,803.453,1903.52,121.373,1169.47,835.133,820084.94131,651.124912,1535.804,1969.16,6667.127,49.842,486427.869,2171.553,2690.837,8203.483,43.453,181741.002,1698.514,895.93,12140.884,2.006,0,4480,2140,440.640424,210.484488,121.373,3651.874,1259.489,819.293,671240.617,0,0,1,0,0,0.478,1259.489,1302.492,1169.47,4480,224,291758,107,125133,41344,3791,223,20,43654.021,47958.847,77053.446,14193.07,18814.563,17820.551,31535.888,2447.403,DoS Hulk
8080,59360,11,8,6507,7030,1338.978,204.862,591.564,232.378,1706.668,202.717,878.724,289.68,228049.191375,320.080863,3124.211,3097.628,15438.513,874.463,45400.644,4127.331,3255.068,15695.25,540.03,37194.133,4649.267,2053.316,15897.428,402.985,0,220,160,185.309973,134.770889,202.717,1706.668,712.474,261.029,68136.176,0,1,0,1,0,0.727,712.474,591.564,878.724,220,11,6507,8,7030,0,5105,6,20,542.831,213.146,788.203,64.912,11193.436,4788.157,19812.898,4394.386,BENIGN
80,282788,11,5,3159,3418,550.185,54.185,287.153,89.01,1388.166,30.302,683.648,202.047,23257.705419,56.579487,17674.25,7606.97,70869.818,1688.601,232808.184,21164.38,6253.321,46345.099,5671.038,153319.465,30663.893,7829.268,104602.189,6540.339,0,220,100,38.898397,17.68109,30.302,1388.166,411.062,145.529,21178.613,0,1,0,1,0,0.455,411.062,287.153,683.648,220,11,3159,5,3418,9473,5728,8,20,9207.77,2718.888,16453.684,7659.065,75037.987,21714.443,89053.051,56067.747,BENIGN
25,210976,13,10,4654,1129,850.099,109.809,357.997,204.006,166.17,5.573,112.881,33.657,27410.700743,109.017139,9172.87,6785.967,33288.479,2248.7,173337.218,13333.632,8031.893,21092.304,3784.324,155112.411,15511.241,9232.051,26697.872,393.034,0,260,200,61.618383,47.398756,5.573,850.099,251.435,118.832,14121.04,0,0,0,1,0,0.769,251.435,357.997,112.881,260,13,4654,10,1129,5988,11828,10,20,3600.195,201.914,6381.812,582.191,66233.121,15079.495,69225.873,40532.959,BENIGN
443,255113,17,5,5261,2605,707.492,76.696,309.443,125.348,1082.269,77.171,521.031,203.519,30833.395397,86.236295,11596.045,8603.331,52527.675,1478.588,191737.347,11278.667,6483.031,40896.552,504.625,157299.953,31459.991,11191.571,52277.0,9347.333,0,340,100,66.637137,19.599158,76.696,1082.269,357.545,164.434,27038.383,0,0,1,1,0,0.294,357.545,309.443,521.031,340,17,5261,5,2605,920,12182,7,20,2811.706,222.078,4674.085,2065.726,117066.366,38914.175,157276.92,34907.209,BENIGN
53,109173,11,6,4565,3514,1036.141,50.77,414.972,237.397,1132.538,180.88,585.641,155.437,74001.813635,155.716157,6421.941,6187.01,29993.855,1692.177,91402.198,8309.291,5004.113,17727.657,1830.569,68490.973,11415.162,5055.038,33409.721,2441.584,0,220,120,100.757513,54.958644,50.77,1132.538,475.235,196.417,38579.784,0,0,0,1,0,0.545,475.235,414.972,585.641,220,11,4565,6,3514,10511,3567,8,20,3245.039,602.635,3557.867,1813.084,26950.567,6619.749,39976.345,10461.682,BENIGN
443,155681,2,6,910,4237,852.643,75.532,455.191,156.368,1243.88,102.354,706.135,179.132,33061.19565,51.387131,19460.125,14240.208,84665.046,4882.183,125008.307,62504.153,23734.026,151013.643,2864.713,123151.643,20525.274,8273.344,69596.67,5598.71,0,40,120,12.846783,38.540349,75.532,1243.88,643.375,167.75,28140.059,0,0,0,1,0,3.0,643.375,455.191,706.135,40,2,910,6,4237,5870,6724,1,20,5123.767,2464.219,6254.318,4096.086,32660.411,12650.511,47345.939,23839.891,BENIGN
443,125663,13,2,3788,565,678.997,85.345,291.363,129.72,534.246,54.993,282.406,74.115,34640.268018,119.366878,8377.533,2110.404,23947.758,1719.524,119221.991,9170.922,4879.347,30337.286,1197.468,120356.69,60178.345,39304.931,191843.201,4855.294,0,260,40,103.451294,15.915584,54.993,678.997,290.2,101.918,10387.211,0,0,0,1,0,0.154,290.2,291.363,282.406,260,13,3788,2,565,11242,17676,9,20,6150.864,1155.825,7425.196,1564.019,24912.629,11421.502,27233.533,4791.672,BENIGN
443,51938,7,7,2924,3804,554.455,48.76,417.737,100.924,896.269,28.521,543.4,138.736,129539.065809,269.552158,3709.857,1048.697,11238.475,516.019,51520.755,7360.108,1341.068,13939.302,1368.207,37563.302,5366.186,2489.767,19917.635,373.937,0,140,140,134.776079,134.776079,28.521,896.269,480.571,119.83,14359.292,0,0,1,1,0,1.0,480.571,417.737,543.4,140,7,2924,7,3804,2317,7012,4,20,75.16,23.275,135.278,21.356,11754.903,2951.321,13230.739,10381.137,BENIGN
8080,257240,15,9,8710,4431,1281.915,153.391,580.695,236.729,596.567,48.786,492.295,101.362,51084.590266,93.298087,10718.333,9962.933,27716.819,1614.177,225466.565,15031.104,5391.198,42490.157,292.514,204734.749,22748.305,8514.979,79411.058,6509.302,0,300,180,58.311305,34.986783,48.786,1281.915,547.542,169.045,28576.368,0,0,0,1,0,0.6,547.542,580.695,492.295,300,15,8710,9,4431,11638,6202,13,20,5886.739,829.38,6653.639,4627.803,59912.669,11031.746,66573.915,45976.463,BENIGN
25,30629,13,13,4933,2835,832.565,68.725,379.429,114.729,444.459,39.011,218.049,109.155,253615.854256,848.868719,1178.038,237.841,4790.982,186.882,26243.936,2018.764,401.281,7466.54,509.335,25672.687,1974.822,907.292,4081.627,338.528,1,260,260,424.43436,424.43436,39.011,832.565,298.769,111.942,12531.052,0,0,0,0,0,1.0,298.769,379.429,218.049,260,13,4933,13,2835,8773,8575,7,20,133.37,58.512,137.35,81.629,16392.067,3210.977,22022.228,10097.58,BENIGN
110,76331,12,5,3258,3132,489.219,49.13,271.481,72.05,1252.759,27.717,626.467,213.315,83714.349347,222.714231,4490.059,1400.524,21351.022,1130.18,60243.282,5020.274,2088.42,14242.437,1457.286,50200.134,10040.027,3032.746,39806.817,895.659,0,240,100,157.210046,65.504186,27.717,1252.759,375.882,142.682,20358.2,0,0,0,1,0,0.417,375.882,271.481,626.467,240,12,3258,5,3132,14525,9541,5,20,887.46,416.316,984.38,678.092,38835.695,11549.396,48534.394,22315.395,BENIGN
80,21241,8,3,2566,995,423.295,66.633,320.788,101.393,715.551,130.526,331.715,106.866,167647.474224,517.86639,1931.0,901.114,8576.794,207.805,17841.032,2230.129,1111.815,5971.776,602.022,20562.032,6854.011,703.935,21376.846,313.461,1,160,60,376.630102,141.236288,66.633,715.551,323.727,104.129,10842.941,0,0,0,1,0,0.375,323.727,320.788,331.715,160,8,2566,3,995,15621,8910,6,20,320.828,153.01,526.963,257.743,2590.917,309.745,2907.42,1539.371,BENIGN
53,38007,12,7,5215,1989,925.623,86.234,434.609,144.463,389.916,38.211,284.119,56.083,189544.031363,499.907912,2000.368,1647.569,4196.428,487.049,34528.808,2877.401,2127.015,6874.733,694.793,37948.847,5421.264,2037.164,18574.045,1581.499,0,240,140,315.731313,184.176599,38.211,925.623,379.158,100.273,10054.711,0,0,0,1,0,0.583,379.158,434.609,284.119,240,12,5215,7,1989,6898,11733,6,20,1008.622,450.895,1425.753,437.553,21328.941,3525.089,21623.192,9229.447,BENIGN
110,67378,9,11,3348,2771,586.369,83.587,372.027,74.874,397.254,15.39,251.93,57.346,90815.993351,296.832794,3368.9,1813.508,15588.013,807.448,51338.549,5704.283,2711.427,19813.449,1593.919,37111.93,3373.812,1688.295,12166.261,240.148,1,180,220,133.574757,163.258037,15.39,586.369,305.95,66.11,4370.505,0,0,0,1,0,1.222,305.95,372.027,251.93,180,9,3348,11,2771,10318,12065,3,20,3162.772,855.459,4793.985,2245.193,12842.737,5328.898,21853.671,3976.653,BENIGN
123,119469,6,6,2137,4171,601.583,93.901,356.221,118.81,1072.692,45.906,695.238,234.799,52800.30803,100.444467,9955.75,3108.555,44169.726,2426.575,85910.325,14318.387,4979.108,45808.217,1688.362,99824.945,16637.491,9513.304,27413.255,2640.784,0,120,120,50.222233,50.222233,45.906,1072.692,525.667,176.805,31259.915,0,0,0,1,0,1.0,525.667,356.221,695.238,120,6,2137,6,4171,6129,7384,5,20,3856.14,251.759,4927.475,3330.334,46934.553,20495.217,55290.01,13437.616,BENIGN
80,45436,9,5,2677,1598,511.005,99.516,297.486,113.142,395.756,111.272,319.636,69.53,94088.388062,308.125715,3245.429,2095.877,7259.019,857.176,38222.296,4246.922,2259.259,12209.509,790.554,37143.476,7428.695,1246.851,21028.829,1031.381,0,180,100,198.080817,110.044898,99.516,511.005,305.357,91.336,8342.257,0,0,0,1,0,0.556,305.357,297.486,319.636,180,9,2677,5,1598,8803,10570,5,20,783.458,174.366,1088.691,118.239,11027.749,3419.055,17679.127,1684.511,BENIGN
80,23256,8,10,2355,3267,687.53,33.703,294.363,111.347,637.12,121.835,326.68,146.094,241744.066047,773.993808,1292.0,496.614,6220.087,116.645,16726.009,2090.751,1458.622,5148.783,387.894,18230.804,1823.08,417.365,4467.413,326.428,0,160,200,343.997248,429.99656,33.703,687.53,312.333,128.721,16569.09,0,0,0,1,0,1.25,312.333,294.363,326.68,160,8,2355,10,3267,6623,12017,3,20,370.741,124.659,477.696,149.144,7252.706,2171.963,11711.065,2386.816,BENIGN
80,121931,11,6,5763,2635,1047.066,133.999,523.912,151.701,940.416,79.93,439.221,152.043,68875.019478,139.423116,7172.412,2201.952,27827.07,1964.132,115616.425,10510.584,2393.468,21616.585,3105.17,79776.195,13296.033,8751.072,28094.731,2787.779,0,220,120,90.214958,49.208159,79.93,1047.066,494.0,151.872,23065.064,0,0,0,1,0,0.545,494.0,523.912,439.221,220,11,5763,6,2635,6535,5481,8,20,5999.645,1741.053,6453.434,4562.814,67186.256,8022.346,91252.357,47728.622,BENIGN
80,85843,12,9,6247,3933,1079.958,129.798,520.571,141.98,847.785,60.885,437.006,129.825,118588.58614,244.632643,4087.762,1191.472,17492.942,1116.58,76280.331,6356.694,641.321,24770.521,1724.288,66787.643,7420.849,1205.932,18848.414,746.242,0,240,180,139.790082,104.842561,60.885,1079.958,484.762,135.902,18469.437,0,0,0,1,0,0.75,484.762,520.571,437.006,240,12,6247,9,3933,15188,11698,8,20,2396.149,1093.154,3786.851,528.611,9228.385,2545.34,15772.023,3862.605,BENIGN
8080,126056,9,11,1826,5118,404.417,28.77,202.85,75.707,953.248,113.265,465.296,169.793,55086.628165,158.659643,6302.8,3817.856,23344.428,207.202,109605.518,12178.391,7835.869,31854.356,3274.71,88540.875,8049.17,4483.967,13169.168,278.576,0,180,220,71.396839,87.262804,28.77,953.248,347.2,122.75,15067.592,0,0,0,1,0,1.222,347.2,202.85,465.296,180,9,1826,11,5118,11265,4263,6,20,4712.987,1496.02,7030.705,2964.149,13970.799,2782.002,23501.361,2614.459,BENIGN
80,23635,11,6,3825,3122,754.382,31.761,347.706,106.149,853.83,25.041,520.412,148.347,293928.495875,719.272266,1390.294,1034.706,6570.948,140.793,20592.397,1872.036,658.365,5844.109,415.634,23217.416,3869.569,1955.486,6677.609,261.285,0,220,120,465.411466,253.8608,25.041,853.83,408.647,127.248,16191.987,1,0,1,1,0,0.545,408.647,347.706,520.412,220,11,3825,6,3122,10230,11153,10,20,227.94,79.275,335.129,68.986,9365.691,4556.405,10902.353,7669.054,BENIGN
443,550251,226,153,393600,177241,4538.372,323.877,1741.594,1185.778,3262.215,229.381,1158.437,929.922,1037419.286835,688.776577,1451.85,1846.874,11333.901,44.119,504073.22,2230.412,2863.335,13592.534,20.722,351127.218,2294.949,2878.928,16082.15,117.123,1,4520,3060,410.721652,278.054924,229.381,4538.372,1506.177,1057.85,1119047.171,0,0,0,0,0,0.677,1506.177,1741.594,1158.437,4520,226,393600,153,177241,41173,0,206,20,83858.513,95774.414,137993.855,16704.101,9337.275,1006.49,26516.93,1976.039,DoS Hulk
443,148396,528,2,470579,83,1948.872,28.203,891.248,384.143,108.017,7.292,41.363,25.382,3171662.308957,3571.524839,279.992,452.444,1439.79,5.215,132828.965,251.57,288.866,1771.193,8.965,142483.745,71241.872,68332.605,502094.114,6747.21,1,10560,40,3558.047387,13.477452,7.292,1948.872,888.042,204.762,41927.638,0,1,0,0,0,0.004,888.042,891.248,41.363,10560,528,470579,2,83,17985,67,432,20,16416.042,10513.432,22556.079,5250.408,5877.421,5558.41,16971.484,657.575,DDoS
53,46939,14,3,6790,1192,705.777,24.943,484.997,116.206,501.31,27.223,397.386,150.997,170050.491063,362.172181,2761.118,2108.329,9912.285,353.824,33583.29,2398.806,1319.858,5260.511,29.398,41972.698,13990.899,6719.323,53085.975,801.925,0,280,60,298.259443,63.912738,24.943,705.777,469.529,133.602,17849.382,0,0,0,1,0,0.214,469.529,484.997,397.386,280,14,6790,3,1192,9161,14201,11,20,104.386,27.494,126.612,63.036,10758.042,4562.821,12706.771,3130.251,BENIGN
8080,39040,7,3,2961,1344,853.57,116.341,422.941,227.755,965.255,58.261,448.017,147.291,110271.516393,256.147541,3904.0,2296.25,9874.987,460.251,34099.143,4871.306,2105.459,18150.075,771.265,23784.45,7928.15,5534.066,30245.139,586.909,0,140,60,179.303279,76.844262,58.261,965.255,430.5,187.523,35164.89,0,0,1,1,0,0.429,430.5,422.941,448.017,140,7,2961,3,1344,10440,11235,4,20,1108.222,518.287,1442.558,267.191,21328.828,8580.362,36537.527,11495.813,BENIGN
80,16918,7,5,2981,2109,597.816,91.845,425.828,117.099,655.248,113.218,421.812,150.677,300862.986169,709.3037,1409.833,756.892,6569.803,55.084,13712.763,1958.966,222.201,4357.074,220.545,15759.372,3151.874,2057.953,7076.808,39.673,0,140,100,413.760492,295.543208,91.845,655.248,424.167,133.888,17926.019,1,0,0,1,0,0.714,424.167,425.828,421.812,140,7,2981,5,2109,6381,8741,5,20,608.262,147.379,729.024,121.679,7900.857,2082.688,12817.34,3606.134,BENIGN
443,15553,11,9,3450,3606,688.575,16.421,313.644,223.547,907.442,26.178,400.706,131.721,453674.532245,1285.925545,777.65,708.096,1202.568,229.422,14405.977,1309.634,416.554,3387.58,22.758,15051.036,1672.337,438.212,4158.477,310.146,0,220,180,707.25905,578.666495,16.421,907.442,352.8,177.634,31553.775,0,1,0,1,0,0.818,352.8,313.644,400.706,220,11,3450,9,3606,6155,2461,7,20,391.756,96.721,441.694,64.029,8383.086,3180.605,10002.294,6701.621,BENIGN
443,19749,8,6,3574,1607,843.762,119.239,446.722,122.755,549.499,13.233,267.871,120.368,262342.397083,708.896653,1410.643,840.858,3746.739,81.719,14837.881,1854.735,435.166,4857.901,247.395,19734.997,3289.166,564.335,8774.962,911.64,0,160,120,405.083802,303.812851,13.233,843.762,370.071,121.562,14777.28,0,0,0,1,0,0.75,370.071,446.722,267.871,160,8,3574,6,1607,14685,4568,7,20,601.873,217.338,607.578,443.86,6416.903,2693.255,9918.307,1047.02,BENIGN
443,35850,13,6,3812,2907,386.017,36.573,293.241,90.196,728.662,154.224,484.576,84.568,187419.804742,529.986053,1886.842,1722.755,5260.531,525.862,30484.841,2344.988,1470.908,4323.956,547.922,20906.178,3484.363,693.947,13660.664,417.246,0,260,120,362.622036,167.364017,36.573,728.662,353.632,87.382,7635.609,0,0,0,1,0,0.462,353.632,293.241,484.576,260,13,3812,6,2907,15785,10850,7,20,1712.026,748.691,2079.588,774.591,5134.648,1382.949,8961.177,3601.685,BENIGN
443,47590,8,7,2528,3073,643.105,70.672,316.041,118.095,576.136,63.882,438.97,73.636,117692.792603,315.192267,3172.667,2439.221,12283.918,833.307,39597.693,4949.712,3832.499,18060.868,1234.251,28715.846,4102.264,2258.256,6607.585,560.336,0,160,140,168.102543,147.089725,63.882,643.105,373.4,95.866,9190.245,0,0,0,1,0,0.875,373.4,316.041,438.97,160,8,2528,7,3073,13361,12134,4,20,1025.033,230.411,1444.248,815.242,4734.665,2100.565,7282.365,2541.159,BENIGN
53,47581,7,5,2531,2670,823.95,128.443,361.602,126.516,995.129,21.779,534.009,200.283,109308.337362,252.201509,3965.083,2863.216,12809.193,207.937,36469.062,5209.866,2476.245,16802.254,1425.529,39001.38,7800.276,1243.33,26306.227,1876.627,0,140,100,147.117547,105.083962,21.779,995.129,433.417,163.4,26699.432,0,0,1,1,0,0.714,433.417,361.602,534.009,140,7,2531,5,2670,11312,9715,5,20,1363.487,229.216,1938.016,408.03,8116.597,3672.766,14384.581,7031.089,BENIGN
80,9354,11,5,2543,1890,361.321,89.606,231.213,60.619,542.205,9.424,378.1,78.628,473914.902715,1710.498183,584.625,227.12,1083.688,66.655,7619.665,692.697,253.849,2025.598,70.278,8138.409,1627.682,958.459,5426.322,444.509,0,220,100,1175.967501,534.530682,9.424,542.205,277.062,69.624,4847.462,0,0,0,1,0,0.455,277.062,231.213,378.1,220,11,2543,5,1890,4934,9392,7,20,320.288,21.783,475.507,162.207,4891.267,635.172,6460.258,3558.427,BENIGN
53,35009,10,12,2807,4715,377.526,69.023,280.695,49.051,471.646,68.21,392.927,95.388,214859.036248,628.409837,1591.318,1198.419,6139.034,76.322,27930.558,2793.056,978.992,8663.159,661.531,27500.617,2291.718,458.059,8898.928,340.227,0,200,240,285.640835,342.769002,68.21,471.646,341.909,72.22,5215.667,0,0,1,1,0,1.2,341.909,280.695,392.927,200,10,2807,12,4715,11057,13861,8,20,752.53,209.911,1123.9,248.065,17307.598,2797.094,27485.139,4308.764,BENIGN
443,141101,10,8,4310,3664,588.147,159.403,430.979,66.146,768.393,119.712,457.959,105.21,56512.710753,127.568196,7838.944,4421.639,16423.275,1201.416,109771.392,10977.139,5086.275,18387.683,2683.569,78825.136,9853.142,6530.975,25853.784,1251.408,0,200,160,70.87122,56.696976,119.712,768.393,443.0,85.678,7340.723,0,0,0,1,0,0.8,443.0,430.979,457.959,200,10,4310,8,3664,13911,15132,6,20,992.541,272.944,1766.699,289.995,18215.789,2371.098,24472.949,4447.154,BENIGN
443,118075,5,5,2583,3291,1144.147,184.106,516.65,175.334,1272.987,102.674,658.158,173.763,49748.041499,84.691933,11807.5,3047.301,42465.184,430.014,112306.586,22461.317,15949.512,76735.785,612.905,80020.96,16004.192,10083.768,59311.145,3039.557,0,100,100,42.345967,42.345967,102.674,1272.987,587.4,174.549,30467.266,0,0,1,1,0,1.0,587.4,516.65,658.158,100,5,2583,5,3291,10948,9926,3,20,4675.342,1237.283,5048.211,1048.816,12082.531,4789.332,17392.012,10024.046,BENIGN
123,168131,10,6,3632,610,795.326,92.201,363.235,113.922,190.368,11.654,101.592,33.723,25230.326353,95.16389,10508.188,2813.038,22975.42,374.608,126224.361,12622.436,2001.537,35249.283,1767.738,148283.561,24713.927,9623.25,72940.852,4991.964,0,200,120,59.477431,35.686459,11.654,795.326,265.125,73.823,5449.807,0,1,1,0,0,0.6,265.125,363.235,101.592,200,10,3632,6,610,2384,8191,8,20,588.437,197.842,597.589,83.494,91171.448,35047.978,147194.819,56641.252,BENIGN
80,146102,8,9,2600,4786,485.63,91.523,324.967,81.918,1059.16,159.605,531.773,203.305,50553.722742,116.357066,8594.235,5322.248,32184.421,458.552,111375.211,13921.901,3277.028,28401.763,1686.302,101822.125,11313.569,7566.112,23789.939,2457.493,0,160,180,54.756266,61.600799,91.523,1059.16,434.471,142.612,20338.1,0,0,1,1,0,1.125,434.471,324.967,531.773,160,8,2600,9,4786,10407,5377,3,20,4090.495,226.186,5918.491,1962.34,32542.776,8936.387,34935.647,7257.686,BENIGN
