Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8080,831284,203,148,154564,173230,1742.985,56.69,761.399,521.071,3407.439,122.607,1170.472,678.744,394322.517936,422.238369,2368.33,4060.529,16477.499,38.179,772214.752,3804.014,5618.1,20592.624,329.875,515477.212,3482.954,2920.779,12992.522,59.633,0,4060,2960,244.200538,178.037831,56.69,3407.439,933.886,599.907,359888.635,0,1,0,1,0,0.729,933.886,761.399,1170.472,4060,203,154564,148,173230,41948,3749,133,20,44128.074,33869.884,126007.721,13747.279,1634.673,201.191,3684.436,458.336,DoS Hulk
443,124249,447,5,398643,613,2470.095,107.107,891.818,725.954,297.272,4.293,122.579,67.383,3213353.829809,3637.85624,274.887,328.088,2217.029,6.004,117336.703,262.498,265.49,1443.171,9.199,85877.801,17175.56,8688.57,111653.342,176.264,1,8940,100,3597.614468,40.241773,4.293,2470.095,883.31,396.669,157346.226,0,1,0,1,0,0.011,883.31,891.818,122.579,8940,447,398643,5,613,30103,5882,415,20,7796.184,6248.93,12190.143,328.35,2011.996,1608.536,3909.574,735.56,DDoS
443,61009,8,9,3207,3850,993.163,81.313,400.921,169.703,876.964,128.27,427.76,178.565,115671.458309,278.647413,3588.765,1670.599,8972.141,425.226,60760.32,7595.04,5820.404,12232.792,1587.761,53301.423,5922.38,3459.317,18026.354,266.551,0,160,180,131.128194,147.519218,81.313,993.163,415.118,174.134,30322.669,0,0,0,1,0,1.125,415.118,400.921,427.76,160,8,3207,9,3850,0,9932,6,20,844.916,251.835,1496.393,529.454,8167.987,505.539,12855.238,6735.937,BENIGN
53,96275,6,5,2801,1690,721.177,120.816,466.863,86.067,703.946,65.177,338.075,106.428,46647.623994,114.256037,8752.273,2702.371,31695.606,1020.154,82248.031,13708.005,5707.982,44313.277,2211.536,89167.26,17833.452,5495.953,41124.157,4378.256,0,120,100,62.321475,51.934562,65.177,721.177,408.273,96.247,9263.577,0,0,0,1,0,0.833,408.273,466.863,338.075,120,6,2801,5,1690,8434,15129,2,20,4122.638,1656.078,4490.96,514.18,47030.361,3949.734,53336.586,31540.331,BENIGN
25,145211,6,8,1311,4498,358.51,12.467,218.427,88.75,978.856,188.275,562.291,254.093,40003.856457,96.411429,10372.214,7778.366,40872.925,802.622,123307.842,20551.307,14800.095,60607.017,701.359,93414.273,11676.784,2003.299,23433.263,3223.373,0,120,160,41.319184,55.092245,12.467,978.856,414.929,171.422,29385.356,0,0,0,0,0,1.333,414.929,218.427,562.291,120,6,1311,8,4498,9846,8980,4,20,2445.143,560.034,3055.03,1300.476,75301.383,23506.5,89972.977,62150.66,BENIGN
53,120560,12,7,4727,3831,838.582,20.955,393.929,154.992,1233.614,48.047,547.357,237.468,70985.40146,157.597877,6345.263,2119.92,24899.986,938.03,97708.44,8142.37,4204.531,13274.287,282.879,86080.036,12297.148,3544.35,32596.549,1557.254,0,240,140,99.535501,58.062376,20.955,1233.614,450.421,196.23,38506.345,1,0,0,1,0,0.583,450.421,393.929,547.357,240,12,4727,7,3831,7149,8158,4,20,6015.009,2608.922,7453.865,4999.903,55655.41,5762.148,73720.454,20274.813,BENIGN
443,133683,293,5,282016,599,2488.802,124.683,962.51,539.901,194.721,3.257,119.741,50.3,2114068.355737,2229.154044,448.601,753.872,3866.935,22.275,116318.414,396.991,521.642,2367.49,7.375,45953.89,9190.778,12305.064,28624.089,586.343,0,5860,100,2191.75213,37.401913,3.257,2488.802,948.372,295.1,87084.246,0,1,0,1,0,0.017,948.372,962.51,119.741,5860,293,282016,5,599,48979,3846,201,20,10148.616,11490.988,12539.764,47.594,1289.767,875.154,2309.885,495.854,DDoS
1709,5441,2,1,125,34,187.0,5.974,62.691,50.656,75.098,4.906,33.696,23.0,29222.569381,551.369234,1813.667,3964.987,5891.302,31.044,4678.313,2339.157,1916.683,7695.048,207.377,5124.129,5124.129,3904.626,28540.813,500.449,0,40,20,367.579489,183.789745,4.906,187.0,53.0,36.828,1356.302,0,0,1,0,0,0.5,53.0,62.691,33.696,40,2,125,1,34,41804,3317,2,20,905.356,850.807,2626.451,223.889,34.565,14.257,75.52,12.656,PortScan
443,576017,8,6,2554,2872,732.218,127.135,319.216,153.136,970.807,79.42,478.684,196.573,9419.860872,24.304838,41144.071,12259.013,114765.913,1345.915,474168.335,59271.042,14524.657,147137.209,4347.941,399153.158,66525.526,8324.959,113791.178,16840.562,0,160,120,13.888479,10.416359,79.42,970.807,387.571,174.855,30574.183,0,0,0,1,0,0.75,387.571,319.216,478.684,160,8,2554,6,2872,15528,2312,6,20,25119.854,6691.529,25494.262,17586.177,106534.112,30607.175,159440.678,17686.482,BENIGN
53,132013,451,5,347600,560,2253.881,10.441,770.732,683.317,203.579,14.381,112.039,42.342,2637316.021907,3454.205268,289.502,693.948,1260.84,20.056,126663.369,280.85,234.033,2230.532,19.69,99767.723,19953.545,29448.9,91883.021,1245.035,0,9020,100,3416.33021,37.875058,10.441,2253.881,763.509,362.83,131645.49,0,1,0,0,0,0.011,763.509,770.732,112.039,9020,451,347600,5,560,20481,0,398,20,18884.223,14460.377,33084.783,4067.569,4771.897,1232.81,6748.659,1602.702,DDoS
27054,1204,3,0,60,0,49.307,2.323,20.0,12.723,0.0,0.0,0.0,0.0,49833.887043,2491.694352,401.333,688.266,1280.406,29.236,1123.917,374.639,200.319,2209.694,1.92,0.0,0.0,0.0,0.0,0.0,1,60,0,2491.694352,0.0,0.0,49.307,20.0,6.361,40.467,0,0,0,0,0,0.0,20.0,20.0,0.0,60,3,60,0,0,46449,5796,3,20,257.036,242.343,567.656,32.622,9.248,2.07,18.942,2.249,PortScan
22,160992,10,10,6008,4056,801.966,236.684,600.808,120.806,702.676,85.667,405.566,97.602,62512.422978,124.229775,8049.6,2615.264,31533.025,2410.423,149287.699,14928.77,2779.531,49450.967,3174.157,146936.346,14693.635,6802.891,24557.293,3193.284,0,200,200,62.114888,62.114888,85.667,801.966,503.2,109.204,11925.516,0,0,0,1,0,1.0,503.2,600.808,405.566,200,10,6008,10,4056,12323,13660,9,20,573.355,65.518,851.302,435.362,32651.492,5208.456,57824.721,17657.816,BENIGN
443,47520,11,5,4299,1519,769.285,89.026,390.786,216.344,509.278,25.032,303.711,84.068,122432.659933,336.700337,2970.0,1975.054,9702.156,171.5,41548.925,3777.175,2019.224,9370.898,1102.042,37169.347,7433.869,5356.44,11713.541,983.852,0,220,100,231.481481,105.218855,25.032,769.285,363.625,150.206,22561.824,0,0,0,1,0,0.455,363.625,390.786,303.711,220,11,4299,5,1519,7177,3266,5,20,1730.815,401.984,2585.721,1347.918,22538.913,3143.651,25640.481,8033.684,BENIGN
443,317376,399,4,334571,294,2176.025,126.17,838.524,1017.169,168.906,8.549,73.522,60.23,1055104.985884,1269.787255,787.533,1161.294,5432.17,19.973,286910.343,719.074,455.682,2478.25,51.089,163089.007,40772.252,48722.82,193141.605,361.669,1,7980,80,1257.183908,12.603347,8.549,2176.025,830.931,538.699,290196.94,0,1,1,0,0,0.01,830.931,838.524,73.522,7980,399,334571,4,294,20909,1867,350,20,74570.371,58781.171,103014.892,19174.837,4355.184,2824.91,8894.989,1579.731,DDoS
8080,27469,8,10,3597,4211,865.695,133.331,449.608,223.613,909.754,87.998,421.094,128.999,284247.697404,655.284138,1526.056,827.809,7488.716,81.085,22532.936,2816.617,377.764,10691.045,794.603,16200.166,1620.017,1107.389,6398.225,383.385,0,160,200,291.237395,364.046744,87.998,909.754,433.778,176.306,31083.72,0,0,0,1,0,1.25,433.778,449.608,421.094,160,8,3597,10,4211,17323,7098,5,20,516.007,148.35,905.82,262.454,10515.558,804.092,17110.202,8935.957,BENIGN
6667,758769,47,52,20435,38775,1220.583,23.654,434.785,587.684,2181.54,18.491,745.67,508.785,78034.289751,130.474492,7664.333,18443.607,50737.055,70.899,738379.645,15710.205,9276.665,60356.55,891.55,509399.707,9796.148,11591.0,76629.834,526.93,1,940,1040,61.942436,68.532057,18.491,2181.54,598.081,548.235,300561.113,1,1,0,1,0,1.106,598.081,434.785,745.67,940,47,20435,52,38775,37610,2620,37,20,64274.779,30813.494,164889.059,19714.684,29723.913,8691.671,48693.08,2069.089,Bot
8080,708458,144,132,205000,138911,3702.544,60.23,1423.61,1499.645,3058.443,179.081,1052.355,605.145,485435.975033,389.578493,2566.877,3728.173,22252.71,86.279,662422.551,4600.157,5792.885,19658.017,180.515,340984.077,2583.213,2264.656,8224.187,201.47,0,2880,2640,203.258344,186.320149,60.23,3702.544,1246.054,1052.395,1107535.386,0,1,1,1,0,0.917,1246.054,1423.61,1052.355,2880,144,205000,132,138911,44845,923,140,20,79926.168,91910.112,108450.307,14186.845,3904.079,3472.234,6883.712,790.682,DoS Hulk
443,201598,4,7,1344,3552,662.872,19.965,335.993,202.517,1028.902,169.016,507.358,127.713,24285.955218,54.564033,18327.091,13554.403,50923.348,4363.966,150325.824,37581.456,5638.48,112985.71,7650.494,158818.285,22688.326,17184.831,79543.186,3469.158,0,80,140,19.841467,34.722567,19.965,1028.902,445.091,165.115,27262.904,0,0,0,0,0,1.75,445.091,335.993,507.358,80,4,1344,7,3552,9572,7209,2,20,855.595,422.372,1425.334,448.635,100319.827,40889.011,180083.43,37662.118,BENIGN
80,29020,17,12,9905,8901,1056.047,184.022,582.672,221.153,1605.594,159.596,741.782,414.902,648035.837354,999.31082,1000.69,903.641,3809.215,284.694,28991.524,1705.384,1079.354,3086.997,239.687,21499.854,1791.654,913.504,3398.961,446.285,0,340,240,585.802895,413.507926,159.596,1605.594,648.483,318.028,101141.699,0,0,0,0,0,0.706,648.483,582.672,741.782,340,17,9905,12,8901,6556,753,8,20,621.792,57.655,885.257,82.03,6051.36,1118.315,7127.624,3120.646,BENIGN
53,35700,19,13,9696,7251,918.95,194.596,510.337,153.518,872.598,217.059,557.782,106.174,474705.882353,896.358543,1115.625,424.398,3673.907,208.032,33558.589,1766.242,246.536,3204.188,259.972,21656.629,1665.895,338.132,4415.39,498.783,0,380,260,532.212885,364.145658,194.596,918.95,529.594,129.846,16860.049,0,0,1,1,0,0.684,529.594,510.337,557.782,380,19,9696,13,7251,5022,6169,9,20,1438.362,637.233,2003.861,786.682,14098.768,6153.828,16191.753,12485.814,BENIGN
443,31399,11,4,3273,2294,567.464,106.005,297.586,137.083,861.264,23.698,573.474,174.219,177298.640084,477.72222,2093.267,1889.745,8193.269,334.135,24271.394,2206.49,287.625,7182.197,487.436,21437.64,5359.41,2679.713,17518.503,1401.616,0,220,80,350.329628,127.392592,23.698,861.264,371.133,155.651,24227.26,0,1,0,0,0,0.364,371.133,297.586,573.474,220,11,3273,4,2294,3205,5217,7,20,1294.146,592.817,1821.753,521.223,13184.174,5988.892,16840.407,6154.618,BENIGN
443,85880,12,7,6433,1705,812.159,211.904,536.05,121.18,468.582,93.914,243.636,58.989,94760.130415,221.238938,4520.0,4050.376,18336.061,712.165,64601.665,5383.472,4129.086,19848.287,655.786,84428.979,12061.283,3083.029,22274.199,2652.089,0,240,140,139.729856,81.509082,93.914,812.159,428.316,90.085,8115.244,0,0,0,0,0,0.583,428.316,536.05,243.636,240,12,6433,7,1705,9619,2041,9,20,2943.538,885.282,4269.252,2171.719,38079.401,14266.852,67866.299,25564.88,BENIGN
443,178464,477,5,614438,581,3411.894,47.775,1288.13,1217.204,237.474,17.055,116.196,71.252,3446179.62166,2700.824816,370.257,767.883,1347.889,2.16,176662.689,370.362,286.25,1542.274,12.628,126609.532,25321.906,31309.411,99399.173,455.848,1,9540,100,2672.807961,28.016855,17.055,3411.894,1275.973,644.228,415029.668,0,1,1,1,0,0.01,1275.973,1288.13,116.196,9540,477,614438,5,581,36508,3509,466,20,43294.979,14638.001,104157.972,17008.487,4915.694,2376.604,8336.09,1269.258,DDoS
443,107363,4,4,1444,1123,740.821,131.001,361.038,94.727,412.725,94.054,280.69,53.667,23909.540531,74.513566,13420.375,4693.367,47411.744,2431.654,97058.015,24264.504,5196.97,67635.493,5980.836,102816.988,25704.247,3456.665,46189.84,3488.116,1,80,80,37.256783,37.256783,94.054,740.821,320.875,74.197,5505.153,0,0,0,1,0,1.0,320.875,361.038,280.69,80,4,1444,4,1123,6395,2072,2,20,730.311,251.75,799.766,361.237,30784.671,11703.08,32764.311,23565.268,BENIGN
80,52708,5,7,1156,3143,568.481,52.204,231.295,100.611,626.433,170.243,449.047,100.758,81562.571147,227.669424,4392.333,2761.225,15384.31,1140.939,45028.383,9005.677,1761.769,15307.797,1775.478,41398.448,5914.064,860.644,17158.813,495.779,0,100,140,94.86226,132.807164,52.204,626.433,358.25,100.684,10137.361,0,1,0,1,0,1.4,358.25,231.295,449.047,100,5,1156,7,3143,5675,6481,3,20,1958.369,831.924,2614.425,593.549,13799.24,5304.923,24836.018,5247.438,BENIGN
80,68680,4,9,1149,5652,400.779,18.777,287.129,76.736,1132.911,103.073,627.968,198.341,99024.46127,189.283634,5283.077,3469.766,18979.304,1219.714,55458.298,13864.574,8543.094,45654.542,2571.951,58328.889,6480.988,3404.727,25887.324,899.953,1,80,180,58.241118,131.042516,18.777,1132.911,523.154,137.538,18916.815,0,1,1,1,0,2.25,523.154,287.129,627.968,80,4,1149,9,5652,1414,5030,3,20,2592.945,1043.378,3731.434,597.483,38863.775,12396.191,57376.16,7916.263,BENIGN
80,154687,7,5,2297,1471,604.282,53.81,328.077,84.113,523.579,86.457,294.191,90.766,24358.866615,77.576008,12890.583,5497.801,25078.401,634.716,132984.53,18997.79,14888.846,56586.379,1556.107,100496.767,20099.353,5535.796,52016.201,3156.119,0,140,100,45.252672,32.323337,53.81,604.282,314.0,87.44,7645.72,0,0,0,1,0,0.714,314.0,328.077,294.191,140,7,2297,5,1471,6918,11711,3,20,1628.892,284.596,2287.068,247.944,56052.587,24991.158,68890.484,49234.583,BENIGN
80,182230,4,5,1408,1240,700.298,132.232,351.975,183.599,472.782,95.203,247.942,113.322,14531.087088,49.388136,20247.778,9058.042,72578.076,5328.143,166361.909,41590.477,26780.544,148164.941,9639.438,166363.293,33272.659,6686.45,51775.528,7031.334,0,80,100,21.950283,27.437853,95.203,700.298,294.222,148.46,22040.468,0,0,1,1,0,1.25,294.222,351.975,247.942,80,4,1408,5,1240,288,5665,2,20,4276.565,1563.885,4516.282,2103.359,23914.61,10942.797,36354.189,6409.741,BENIGN
80,33062,3,6,994,2381,734.332,77.57,331.494,153.517,706.873,48.31,396.827,106.359,102080.938842,272.215837,3673.556,1896.476,14499.614,405.297,29396.285,9798.762,4169.127,33557.443,1715.889,16937.147,2822.858,320.925,10389.972,393.666,0,60,120,90.738612,181.477225,48.31,734.332,375.0,129.938,16883.834,1,0,0,1,0,2.0,375.0,331.494,396.827,60,3,994,6,2381,6243,11842,1,20,1470.503,395.579,2420.122,320.712,9907.443,3974.952,12046.134,4363.102,BENIGN
80,226902,5,11,1594,4146,575.385,35.961,318.722,95.818,794.239,99.266,376.927,111.36,25297.264899,70.515024,14181.375,3070.224,47495.392,2269.593,213535.857,42707.171,17673.583,145410.519,5662.738,146970.714,13360.974,10300.105,39347.253,2343.805,0,100,220,22.035945,48.479079,35.961,794.239,358.75,103.589,10730.658,1,1,1,1,0,2.2,358.75,318.722,376.927,100,5,1594,11,4146,5070,5209,2,20,7582.863,537.543,11099.802,2511.21,60703.583,4354.024,75721.802,32440.305,BENIGN
8080,509625,177,135,128183,143637,2133.665,22.03,724.198,875.377,2904.423,133.243,1063.976,650.231,533372.577876,612.214864,1633.413,3983.271,12719.055,91.472,464297.955,2623.152,2884.935,17619.23,242.42,200344.675,1484.035,1621.507,5437.941,93.209,0,3540,2700,347.314202,264.900662,22.03,2904.423,871.218,762.804,581870.128,0,1,1,0,0,0.763,871.218,724.198,1063.976,3540,177,128183,135,143637,39706,0,157,20,96592.873,47645.832,250804.476,32743.375,10050.349,5841.386,21493.577,958.087,DoS Hulk
80,829339,191,161,293943,168370,3769.397,60.6,1538.967,1757.276,2101.702,118.497,1045.776,420.312,557447.557633,424.434399,2356.077,5678.732,19861.725,178.051,765613.413,4008.447,5029.95,17794.125,129.794,327818.128,2036.137,1649.821,8846.328,11.162,0,3820,3220,230.303893,194.130506,60.6,3769.397,1313.389,1088.794,1185472.842,0,0,1,1,0,0.843,1313.389,1538.967,1045.776,3820,191,293943,161,168370,59822,5636,186,20,111839.718,123015.697,334115.867,33845.455,1822.909,1790.16,5026.843,514.387,DoS Hulk
443,289588,564,1,609995,124,2411.03,41.481,1081.552,603.602,249.224,17.078,124.285,50.048,2106851.803252,1951.047695,512.545,534.384,4522.713,36.981,253893.85,450.166,583.478,2507.694,13.188,258659.86,258659.86,376873.367,1561716.302,21792.481,0,11280,20,1947.594514,3.453182,17.078,2411.03,1079.857,326.825,106814.438,0,1,1,0,0,0.002,1079.857,1081.552,124.285,11280,564,609995,1,124,17520,3838,473,20,67845.797,57406.362,106910.583,24518.442,1653.207,1567.956,3024.153,631.604,DDoS
53,33154,11,11,2407,3531,477.784,54.922,218.829,123.469,531.581,125.634,320.958,60.961,179103.577246,663.570007,1507.0,1358.165,3887.409,115.283,27546.995,2504.272,351.986,5377.691,285.786,16997.327,1545.212,477.687,3317.209,80.077,0,220,220,331.785003,331.785003,54.922,531.581,269.909,92.215,8503.652,0,0,1,1,0,1.0,269.909,218.829,320.958,220,11,2407,11,3531,8517,6764,6,20,980.935,203.298,1194.4,787.891,5733.733,2058.42,6468.271,3269.078,BENIGN
443,22622,5,7,1972,2814,834.866,146.406,394.32,138.269,584.572,108.809,402.051,92.48,211563.964283,530.457077,1885.167,1230.05,6931.216,226.17,19553.284,3910.657,1413.106,7023.484,295.64,19264.508,2752.073,1358.372,9224.404,430.448,0,100,140,221.023782,309.433295,108.809,834.866,398.833,115.375,13311.317,0,0,0,1,0,1.4,398.833,394.32,402.051,100,5,1972,7,2814,6348,10849,2,20,441.7,175.532,563.872,109.068,8748.575,1946.072,10274.386,4531.753,BENIGN
443,44709,11,7,3626,2396,559.548,93.255,329.66,123.314,617.084,45.195,342.236,138.976,134693.238498,402.603503,2483.833,707.196,5387.305,310.898,34475.753,3134.159,1836.292,7928.372,480.931,44556.503,6365.215,1579.634,16642.983,1375.701,0,220,140,246.035474,156.568029,45.195,617.084,334.556,131.145,17199.037,0,0,1,1,0,0.636,334.556,329.66,342.236,220,11,3626,7,2396,3809,19766,6,20,687.204,156.755,1045.009,301.455,16170.537,3012.777,27878.53,11511.882,BENIGN
8080,804149,168,255,212685,271616,3120.129,164.417,1265.984,735.075,2687.967,6.791,1065.159,968.733,602252.816331,526.021919,1901.061,2258.417,16581.82,63.023,789325.401,4698.365,6048.367,24537.045,151.476,695583.601,2727.779,1905.605,10560.778,16.539,0,3360,5100,208.916507,317.105412,6.791,3120.129,1144.92,851.904,725739.933,0,0,0,1,0,1.518,1144.92,1265.984,1065.159,3360,168,212685,255,271616,29504,3387,116,20,73249.312,52912.046,125620.403,3133.55,26124.105,7327.116,55781.943,5830.637,DoS Hulk
443,74636,9,3,2937,1388,688.882,54.715,326.333,191.8,555.768,67.947,462.601,111.093,57947.907176,160.78032,6219.667,1535.569,11823.316,1406.746,66856.169,7428.463,5612.439,21952.223,1990.02,72277.113,24092.371,11624.898,89284.24,2790.122,0,180,60,120.58524,40.19508,54.715,688.882,360.417,151.447,22936.091,0,0,0,1,0,0.333,360.417,326.333,462.601,180,9,2937,3,1388,9080,2895,5,20,588.182,122.098,630.272,333.543,29093.875,6978.539,45891.155,25957.065,BENIGN
443,30047,9,10,2307,3582,430.213,63.104,256.307,104.967,673.064,134.662,358.246,178.024,195992.944387,632.342663,1581.421,1288.661,2394.363,239.35,22475.226,2497.247,1827.705,3804.403,312.566,24569.304,2456.93,845.606,4796.632,659.038,0,180,200,299.530735,332.811928,63.104,673.064,309.947,141.495,20020.952,0,0,1,0,0,1.111,309.947,256.307,358.246,180,9,2307,10,3582,8832,7867,7,20,808.818,66.148,920.049,286.158,6061.276,2625.964,8372.392,3585.101,BENIGN
