Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53994,46,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,260869.565217391,43478.2608695652,46.0,0.0,46,46,46,46.0,0.0,46,46,0,0.0,0.0,0,0,0,40,0,43478.2608695652,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,40,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,31177825,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.064148157,31200000.0,0.0,31200000,31200000,31200000,31200000.0,0.0,31200000,31200000,0,0.0,0.0,0,0,0,64,0,0.064148157,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,64,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,31200000.0,0.0,31200000,31200000,DoS GoldenEye
80,99591761,8,7,726,11595,354,0,90.75,162.5051648,5792,0,1656.428571,2120.732252,123.7150531,0.150614869,7113697.214,26200000.0,98300000,1,99500000,14200000.0,37100000.0,98300000,1,99600000,16600000.0,40500000.0,99300000,45,0,236,232,0.08032793,0.070286939,0,5792,770.4375,1569.39296,2462994.263,1,0,0,0,0,0,821.8,90.75,1656.428571,236,8,726,7,11595,0,235,4,20,8018.0,0.0,8018,8018,98300000.0,0.0,98300000,98300000,DoS Hulk
54001,50,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,740000.0,40000.0,50.0,0.0,50,50,50,50.0,0.0,50,50,0,0.0,0.0,0,0,1,40,0,40000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,1,0,0,34.0,18.5,0.0,40,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9533797,10,6,1347,11632,449,0,134.7,216.8876053,5792,0,1938.666667,2368.571102,1361.367354,1.678240055,635586.4667,1604273.469,5002977,32,4530820,503424.4444,1359595.397,4121406,218,9533755,1906751.0,2450230.178,5004782,120,0,328,200,1.048900034,0.629340021,0,5792,763.4705882,1606.567269,2581058.39,0,0,1,0,0,0,811.1875,134.7,1938.666667,328,10,1347,6,11632,29200,235,3,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,989,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3033.367037,494.5,693.6717523,985,4,989,989.0,0.0,989,989,0,0.0,0.0,0,0,0,64,32,2022.244692,1011.122346,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,64,2,0,1,0,251,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,187896,10,5,759,815,517,0,75.9,161.6618212332,677,0,163.0,293.482537811,8376.97449653,79.8313960915,13421.1428571429,20770.9496870292,50562,3,187896,20877.3333333333,28544.9476702971,71783,3,125783,31445.75,24512.9596931229,51251,414,0,332,168,53.2209307276,26.6104653638,0,677,98.375,202.542135534,41023.3166666667,0,0,1,0,0,0,104.9333333333,75.9,163.0,332,10,759,5,815,65535,114,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,177532,3,6,330,11595,330,0,110.0,190.5255888,4344,0,1932.5,1977.812908,67170.98889,50.69508596,22191.5,56345.10447,161060,48,16014,8007.0,9948.992411,15042,972,177381,35476.2,70539.66002,161060,48,0,104,200,16.89836199,33.79672397,0,4344,1192.5,1759.242087,3094932.722,0,0,1,0,0,2,1325.0,110.0,1932.5,104,3,330,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,5972928,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0045324504,1194585.6,2146199.6112639,4957000,59,5972928,1990976.0,2614195.32496732,4957000,22121,993804,993804.0,0.0,993804,993804,0,136,80,0.6696883003,0.3348441501,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,136,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1928571.42857143,23809.5238095238,56.0,91.7986928012,162,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,40,11904.7619047619,11904.7619047619,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,1,88.5,30.0,132.0,40,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30630,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,4113.6141038198,65.2954619654,30630.0,0.0,30630,30630,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,44,32,32.6477309827,32.6477309827,55,71,60.3333333333,9.237604307,85.3333333333,0,0,0,0,0,1,90.5,55.0,71.0,44,1,55,1,71,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,52692,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.9346390344,26346.0,37257.4563007192,52691,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,64,44,37.9564260229,18.9782130115,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,64,2,0,1,0,32832,179,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54643,4,2,0,280,0,274,6,140.0,189.504617358,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,40,0,500000.0,0.0,6,274,184.6666666667,154.7298721428,23941.3333333333,0,1,0,1,0,0,277.0,140.0,0.0,40,2,280,0,0,31,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,91244404,29,37,1260,67060,380,0,43.4482758621,112.9170321857,3118,0,1812.4324324324,947.5238355413,748.7582471359,0.7233320303,1403760.06153846,7829644.3257386,45004716,12,91220774,3257884.78571429,11795146.824909,45027792,143,91220976,2533916.0,10453448.3994632,45028346,48,0,592,776,0.3178277103,0.40550432,0,3118,1019.7014925373,1132.2297391742,1281944.18227047,0,0,1,0,0,1,1035.1515151515,43.4482758621,1812.4324324324,592,29,1260,37,67060,8192,1013,28,20,607588.0,826624.797769822,1192100,23076,45002799.0,2711.0473990692,45004716,45000882,BENIGN
53,30595,1,1,50,106,50,50,50.0,0.0,106,106,106.0,0.0,5098.8723647655,65.3701585226,30595.0,0.0,30595,30595,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,32.6850792613,32.6850792613,50,106,68.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,1,103.0,50.0,106.0,20,1,50,1,106,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,40996180,16,16,1246,5267,394,0,77.875,112.4057382877,2313,0,329.1875,637.4133372467,158.8684604273,0.7805605303,1322457.41935484,6734129.42542619,37483655,1,40996180,2733078.66666667,9672031.71362542,37573596,22,3462950,230863.333333333,809151.511285536,3152746,1,0,332,332,0.3902802651,0.3902802651,0,2313,197.3636363636,461.9725247635,213418.613636364,0,0,1,0,0,1,203.53125,77.875,329.1875,332,16,1246,16,5267,8192,368,15,20,3512525.0,0.0,3512525,3512525,37483655.0,0.0,37483655,37483655,BENIGN
46626,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,65535,380,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62486,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,1,0,0,37.0,18.5,0.0,64,2,37,0,0,115,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31571,2,2,70,442,35,35,35.0,0.0,221,221,221.0,0.0,16217.4147160369,126.698552469,10523.6666666667,18181.6399242019,31518,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,40,40,63.3492762345,63.3492762345,35,221,109.4,101.876395696,10378.8,0,0,0,0,0,1,136.75,35.0,221.0,40,2,70,2,442,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60542,95,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,126315.789473684,21052.6315789474,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,10526.3157894737,10526.3157894737,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,60,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61937,2,2,78,310,39,39,39.0,0.0,155,155,155.0,0.0,6264.4299853077,64.5817524259,20645.6666666667,35752.4154195676,61929,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,88,88,32.2908762129,32.2908762129,39,155,85.4,63.5358166706,4036.8,0,0,0,0,0,1,106.75,39.0,155.0,88,2,78,2,310,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,538,1,1,52,114,52,52,52.0,0.0,114,114,114.0,0.0,308550.185873606,3717.4721189591,538.0,0.0,538,538,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,1858.7360594796,1858.7360594796,52,114,72.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,1,109.0,52.0,114.0,32,1,52,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,109,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,110091.743119266,18348.623853211,109.0,0.0,109,109,109,109.0,0.0,109,109,0,0.0,0.0,0,0,0,40,0,18348.623853211,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,40,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61031,87,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22988.5057471264,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,11494.2528735632,11494.2528735632,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,32,1,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97893661,7,6,355,11595,355,0,50.71428571,134.1773879,4344,0,1932.5,1754.831473,122.071234,0.132797158,8157805.083,28200000.0,97700000,1,97800000,16300000.0,39900000.0,97700000,1,146460,29292.0,59414.84986,135242,14,0,232,200,0.071506162,0.061290996,0,4344,853.5714286,1460.514963,2133103.956,0,0,0,1,0,0,919.2307692,50.71428571,1932.5,232,7,355,6,11595,251,235,1,32,209.0,0.0,209,209,97700000.0,0.0,97700000,97700000,DoS Hulk
64573,39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.307692308,51282.0512820513,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,25641.0256410256,25641.0256410256,6,6,6.0,0.0,0.0,0,0,0,1,0,1,9.0,6.0,6.0,20,1,6,1,6,63,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,161,2,2,44,108,22,22,22.0,0.0,54,54,54.0,0.0,944099.378881988,24844.7204968944,53.6666666667,86.8926540815,154,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,64,64,12422.3602484472,12422.3602484472,22,54,34.8,17.5271218402,307.2,0,0,0,0,0,1,43.5,22.0,54.0,64,2,44,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61978,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,16,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,13504,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,888.6255924,296.2085308,4501.333333,7521.209499,13185,41,319,319.0,0.0,319,319,13463,13463.0,0.0,13463,13463,0,40,64,148.1042654,148.1042654,0,6,3.6,3.286335345,10.8,1,0,0,0,0,1,4.5,6.0,0.0,40,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,79384,4,5,430,2266,430,0,107.5,215.0,1448,0,453.2,659.3323896185,33961.5035775471,113.3729718835,9923.0,13709.9195371193,29208,1,79246,26415.3333333333,5498.7946254914,30007,20085,50292,12573.0,24523.4804897945,49355,1,0,136,168,50.3879875038,62.9849843797,0,1448,269.6,497.0900209106,247098.488888889,0,0,1,0,0,1,299.5555555556,107.5,453.2,136,4,430,5,2266,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51174,4,4,188,412,47,47,47.0,0.0,103,103,103.0,0.0,11724.7039512252,156.3293860163,7310.5714285714,12814.7988780829,30888,3,51031,17010.3333333333,29456.6994134328,51024,3,20282,6760.6666666667,11703.7559925578,20275,3,0,80,80,78.1646930082,78.1646930082,47,103,71.8888888889,29.5145914949,871.1111111111,0,0,0,0,0,1,80.875,47.0,103.0,80,4,188,4,412,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10887629,8,5,513,11632,513,0,64.125,181.3728894,7288,0,2326.4,3351.290617,1115.486209,1.194015704,907302.4167,2126733.122,5885168,55,5888019,841145.5714,2224535.99,5885919,229,10900000,2721893.5,3163005.856,5885168,160,0,264,168,0.734778894,0.459236809,0,7288,867.5,2178.790446,4747127.808,0,0,1,0,0,0,934.2307692,64.125,2326.4,264,8,513,5,11632,29200,235,1,32,958.0,0.0,958,958,5885168.0,0.0,5885168,5885168,DoS GoldenEye
53,187,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,2010695.18716578,21390.3743315508,62.3333333333,101.9035491695,180,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,64,64,10695.1871657754,10695.1871657754,46,142,84.4,52.5813655205,2764.8,0,0,0,0,0,1,105.5,46.0,142.0,64,2,92,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5605332,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,139.3316221055,1.9624172128,560533.2,1737680.43245617,5505770,3,5605332,934222.0,2268565.41812397,5564870,3,79955,26651.6666666667,30334.5512630949,59776,227,0,160,92,1.2488109536,0.7136062592,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,1,0,0,0,71.0,88.1428571429,41.0,160,7,617,4,164,29200,30,6,20,99559.0,0.0,99559,99559,5505770.0,0.0,5505770,5505770,BENIGN
59549,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,1,0,0,37.0,18.5,0.0,64,2,37,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10668543,8,4,387,11632,387,0,48.375,136.8251622,11632,0,2908.0,5816.0,1126.583077,1.12480214,969867.5455,2162128.833,5666266,46,5669692,809956.0,2142100.804,5667784,191,10700000,3556162.667,3096976.299,5666266,739,0,264,136,0.749868094,0.374934047,0,11632,924.5384615,3218.969364,10400000.0,0,0,1,0,0,0,1001.583333,48.375,2908.0,264,8,387,4,11632,29200,235,1,32,794.0,0.0,794,794,5666266.0,0.0,5666266,5666266,DoS GoldenEye
56251,100,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,10000.0,10000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,0.0,32,1,0,1,0,121,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30736,1,1,44,81,44,44,44.0,0.0,81,81,81.0,0.0,4066.8922436231,65.070275898,30736.0,0.0,30736,30736,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,32.535137949,32.535137949,44,81,56.3333333333,21.36195996,456.3333333333,0,0,0,0,0,1,84.5,44.0,81.0,32,1,44,1,81,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61701,6,2,0,247,0,216,31,123.5,130.8147545195,0,0,0.0,0.0,41166666.6666667,333333.333333333,6.0,0.0,6,6,6,6.0,0.0,6,6,0,0.0,0.0,0,0,1,40,0,333333.333333333,0.0,31,216,154.3333333333,106.8097998001,11408.3333333333,0,1,0,1,0,0,231.5,123.5,0.0,40,2,247,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3316298,6,7,1285,458,705,0,214.1666666667,313.6185049812,251,2,65.4285714286,98.6945745602,525.5860601188,3.9200337244,276358.166666667,872582.447370691,3045092,4,271202,54240.4,51361.3402891708,114425,146,3239078,539846.333333333,1245812.02844918,3081659,4,0,132,144,1.8092463343,2.11078739,0,705,124.5,221.6014266824,49107.1923076923,0,0,1,0,0,1,134.0769230769,214.1666666667,65.4285714286,132,6,1285,7,458,8192,16920,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,139,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,1122302.15827338,28776.9784172662,46.3333333333,74.1911944461,132,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,64,64,14388.4892086331,14388.4892086331,31,47,37.4,8.7635609201,76.8,0,0,0,0,0,1,46.75,31.0,47.0,64,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1001,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1998.001998,1001.0,0.0,1001,1001,1001,1001.0,0.0,1001,1001,0,0.0,0.0,0,0,0,64,0,1998.001998,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,64,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,23631,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,10748.5929499386,169.269180314,7877.0,13637.3020425596,23624,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,88,64,84.634590157,84.634590157,30,97,56.8,36.6974113528,1346.7,0,0,0,0,0,1,71.0,30.0,97.0,88,2,60,2,194,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40482,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,1,0,0,31.0,15.5,0.0,64,2,31,0,0,939,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,1527027.02702703,27027.027027027,49.3333333333,79.3872365896,141,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,40,40,13513.5135135135,13513.5135135135,34,79,52.0,24.6475150877,607.5,0,0,0,0,0,1,65.0,34.0,79.0,40,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24707,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11413.7693770996,161.897437973,8235.6666666667,14101.2111654756,24518,3,186,186.0,0.0,186,186,3,3.0,0.0,3,3,0,40,40,80.9487189865,80.9487189865,40,101,64.4,33.4110760078,1116.3,0,0,0,0,0,1,80.5,40.0,101.0,40,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30661,2,2,72,266,36,36,36.0,0.0,133,133,133.0,0.0,11023.7761325462,130.4588891426,10220.3333333333,17696.9404512004,30655,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,64,64,65.2294445713,65.2294445713,36,133,74.8,53.129088078,2822.7,0,0,0,0,0,1,93.5,36.0,133.0,64,2,72,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
