Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,3908946,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.674703104,1.279117184,977236.5,1951802.06,3904939,3,3908946,977236.5,1951802.06,3904939,3,0,0.0,0.0,0,0,0,100,0,1.279117184,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52309,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
59003,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,32,1,0,1,0,350,248,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,31276,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,371754.7001,255.7871851,4468.0,10848.61053,29053,2,29131,14565.5,20595.89922,29129,2,31200,7800.0,14387.59264,29371,85,0,72,112,95.9201944,159.8669907,0,5840,1291.888889,2110.95076,4456113.111,0,0,1,0,0,1,1453.375,8.666666667,2320.2,72,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,98310996,6,5,314,11595,296,0,52.33333333,119.4079841,11584,0,2319.0,5179.294643,121.1359917,0.111889824,9831099.6,31100000.0,98300000,9,98300000,19700000.0,44000000.0,98300000,9,98300000,24600000.0,49200000.0,98300000,186,0,164,168,0.061030813,0.050859011,0,11584,992.9166667,3336.388016,11100000.0,1,0,0,0,0,0,1083.181818,52.33333333,2319.0,164,6,314,5,11595,0,235,3,20,13054.0,0.0,13054,13054,98300000.0,0.0,98300000,98300000,DoS Hulk
21,9811139,9,15,94,188,18,0,10.44444444,7.986099034,34,0,12.53333333,14.54975045,28.74284015,2.446199162,426571.2609,1109606.341,3497248,4,6515154,814394.25,1509203.03,3542329,264,9811053,700789.5,1369919.165,3497248,4,0,296,488,0.917324686,1.528874476,0,34,11.28,12.3001355,151.2933333,0,0,1,0,0,1,11.75,10.44444444,12.53333333,296,9,94,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,18500897,8,6,353,11632,353,0,44.125,124.8043469,5840,0,1938.666667,2550.37524,647.806428,0.756720066,1423145.923,3881731.5,13500000,40,13500000,1928252.143,5100903.079,13500000,48,18500000,3700171.4,5888690.06,13500000,49,0,264,200,0.432411466,0.3243086,0,5840,799.0,1805.175773,3258659.571,0,0,1,0,0,0,856.0714286,44.125,1938.666667,264,8,353,6,11632,29200,235,1,32,824.0,0.0,824,824,13500000.0,0.0,13500000,13500000,DoS GoldenEye
80,345,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8695.652174,172.5,194.4543648,310,35,345,345.0,0.0,345,345,0,0.0,0.0,0,0,0,64,32,5797.101449,2898.550725,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,64,2,0,1,0,251,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,5583560,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.716388827,1861186.667,3223053.269,5582848,97,5583560,2791780.0,3947166.219,5582848,712,0,0.0,0.0,0,0,0,104,40,0.53729162,0.179097207,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
222,87,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,68965.51724,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,11494.25287,11494.25287,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5387799,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.742418193,1795933.0,3109861.734,5386892,133,5387799,2693899.5,3808466.517,5386892,907,0,0.0,0.0,0,0,0,104,40,0.556813645,0.185604548,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
3659,84,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,95238.09524,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,11904.7619,11904.7619,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,33137000,203,104,43951,72199,602,0,216.5073892,228.6511756,1068,0,694.2211538,362.7095165,3505.145306,9.264568307,108290.8497,271740.6821,1276875,4,33100000,164033.802,320811.0452,1276875,864,33100000,321717.1262,416475.092,1277707,4,0,6504,3336,6.126082627,3.138485681,0,1068,377.1103896,360.7255909,130122.9519,0,0,1,0,0,0,378.3387622,216.5073892,694.2211538,6504,203,43951,104,72199,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
80,5496565,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727727226,1832188.333,3172662.144,5495663,128,5496565,2748282.5,3885382.764,5495663,902,0,0.0,0.0,0,0,0,104,40,0.54579542,0.181931807,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
80,5069927,4,4,460,1840,460,0,115.0,230.0,1840,0,460.0,920.0,453.6554471,1.57793199,724275.2857,1885988.001,5000920,4,69007,23002.33333,39060.03203,68102,4,5069799,1689933.0,2868230.999,5001659,870,0,136,136,0.788965995,0.788965995,0,1840,255.5555556,613.3333333,376177.7778,0,0,1,0,0,1,287.5,115.0,460.0,136,4,460,4,1840,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
21,4475174,9,8,31,96,14,0,3.444444444,5.547772326,34,0,12.0,13.59621796,28.37878482,3.798734977,279698.375,860522.6122,3391827,3,4475174,559396.75,1186979.413,3391827,3,4436610,633801.4286,1266813.347,3392703,35,0,296,264,2.011094988,1.787639989,0,34,7.055555556,10.58007129,111.9379085,0,0,1,0,0,0,7.470588235,3.444444444,12.0,296,9,31,8,96,29200,227,3,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5009673,4,4,536,1840,536,0,134.0,268.0,1840,0,460.0,920.0,474.2824532,1.596910617,715667.5714,1891177.443,5004454,48,5219,1739.666667,2216.452421,4249,49,5009544,1669848.0,2888460.886,5005155,889,0,136,136,0.798455308,0.798455308,0,1840,264.0,617.0121555,380704.0,0,0,1,0,0,1,297.0,134.0,460.0,136,4,536,4,1840,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
444,66695827,32,34,11898,460,1460,0,371.8125,505.3550293,267,0,13.52941176,44.79937452,185.2889537,0.989567158,1026089.646,5280456.166,37000000,2,66700000,2151464.935,7548995.503,37000000,4,66700000,2021070.818,7327578.027,37000000,2,0,652,692,0.479790137,0.509777021,0,1460,184.4477612,391.8442905,153541.948,0,0,1,0,0,1,187.2424242,371.8125,13.52941176,652,32,11898,34,460,8192,492,31,20,376331.0,362570.0288,730747,6123,21700000.0,14900000.0,37000000,7268675,Infiltration
8080,1023813,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.58133565,5.860445218,204762.6,279437.6042,511658,431,1023027,511513.5,1413.506456,512513,510514,1022958,511479.0,862.670273,512089,510869,0,92,60,2.930222609,2.930222609,0,6,2.571428571,3.207134903,10.28571429,0,0,1,0,0,1,3.0,0.0,6.0,92,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8600,66,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,15151.51515,15151.51515,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,155691,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,74718.51295,51.38383079,22241.57143,58510.72357,154931,3,572,286.0,386.0803025,559,13,155566,38891.5,77359.93634,154931,3,0,72,112,19.26893655,32.11489425,0,7215,1292.555556,2650.585648,7025604.278,0,0,1,0,0,1,1454.125,8.666666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11631708,7,5,349,11632,349,0,49.85714286,131.9096011,7288,0,2326.4,3351.290617,1030.029296,1.031662762,1057428.0,2379726.712,6627043,0,6630410,1105068.333,2706417.547,6629520,0,11600000,2907914.25,3421972.697,6627043,159,0,232,168,0.601803278,0.429859484,0,7288,921.6153846,2255.829616,5088767.256,0,0,1,0,0,0,998.4166667,49.85714286,2326.4,232,7,349,5,11632,29200,235,1,32,922.0,0.0,922,922,6627043.0,0.0,6627043,6627043,DoS GoldenEye
80,8403727,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.569844665,0.594974111,2100931.75,4200558.192,8401769,3,8403727,2100931.75,4200558.192,8401769,3,0,0.0,0.0,0,0,0,100,0,0.594974111,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,1958.0,0.0,1958,1958,8401769.0,0.0,8401769,8401769,DDoS
444,2030,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5911.330049,985.2216749,2030.0,0.0,2030,2030,2030,2030.0,0.0,2030,2030,0,0.0,0.0,0,0,0,40,0,985.2216749,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,40,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,5005388,5,3,599,2021,599,0,119.8,267.8809437,2021,0,673.6666667,1166.824894,523.4359454,1.598277696,715055.4286,1889547.295,5000145,4,5005388,1251347.0,2499199.36,5000145,4,4429,2214.5,1892.924853,3553,876,0,168,104,0.99892356,0.599354136,0,2021,291.1111111,678.2819186,460066.3611,0,0,1,0,0,0,327.5,119.8,673.6666667,168,5,599,3,2021,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
80,13002,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1384.4024,307.6449777,4334.0,7417.679489,12899,1,13002,6501.0,9192.388155,13001,1,0,0.0,0.0,0,0,0,60,32,230.7337333,76.91124442,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,6.0,6.0,0.0,60,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
4662,61,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,98360.65574,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,16393.44262,16393.44262,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
55135,104,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,173076.923076923,38461.5384615385,34.6666666667,29.3655126523,55,1,0,0.0,0.0,0,0,49,24.5,33.2340187158,48,1,0,32,60,9615.3846153846,28846.1538461538,0,6,3.6,3.286335345,10.8,0,0,0,1,0,3,4.5,0.0,6.0,32,1,0,3,18,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,60257,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5659.093549,116.1690758,10042.83333,23660.79681,58337,54,60257,20085.66667,34182.73562,59555,54,58937,29468.5,40826.22423,58337,600,0,92,72,66.38232902,49.78674677,0,195,42.625,75.57576615,5711.696429,0,0,1,0,0,0,48.71428571,51.75,44.66666667,92,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5009041,4,4,523,530,523,0,130.75,261.5,530,0,132.5,265.0,210.2198804,1.597112102,715577.2857,1891319.408,5004686,43,4355,1451.666667,1734.43055,3391,49,5008917,1669639.0,2888741.337,5005270,883,0,136,136,0.798556051,0.798556051,0,530,117.0,232.171273,53903.5,0,0,1,0,0,1,131.625,130.75,132.5,136,4,523,4,530,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
80,63116026,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110906856,10500000.0,11900000.0,32100000,996711,63100000,10500000.0,11900000.0,32100000,996711,0,0.0,0.0,0,0,0,280,0,0.110906856,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,280,7,0,0,0,29200,-1,0,40,7004665.0,0.0,7004665,7004665,18700000.0,12200000.0,32100000,8015924,DoS Slowhttptest
80,63099654,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110935632,10500000.0,11900000.0,32000000,999853,63100000,10500000.0,11900000.0,32000000,999853,0,0.0,0.0,0,0,0,280,0,0.110935632,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,280,7,0,0,0,29200,-1,0,40,7011569.0,0.0,7011569,7011569,18700000.0,12200000.0,32000000,8024173,DoS Slowhttptest
80,698759,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,16648.08611,11.44886864,99822.71429,263708.4352,697857,2,771,385.5,540.9366876,768,3,698655,174663.75,348795.6657,697857,2,0,72,112,4.293325739,7.155542898,0,8760,1292.555556,2952.520834,8717379.278,0,0,1,0,0,1,1454.125,8.666666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7494812,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.202215079,0.533702513,2498270.667,4326259.667,7493805,3,7494812,2498270.667,4326259.667,7493805,3,0,0.0,0.0,0,0,0,80,0,0.533702513,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,1007.0,0.0,1007,1007,7493805.0,0.0,7493805,7493805,DDoS
80,183210,1,3,0,1983,0,0,0.0,0.0,1983,0,661.0,1144.885584,10823.645,21.83286938,61070.0,71044.67515,139043,4,0,0.0,0.0,0,0,139047,69523.5,98315.41975,139043,4,0,32,96,5.458217346,16.37465204,0,1983,396.6,886.8245599,786457.8,0,0,0,1,1,3,495.75,0.0,661.0,32,1,0,3,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
80,5303680,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.754193315,1767893.333,3061467.937,5302972,140,5303680,2651840.0,3749266.83,5302972,708,0,0.0,0.0,0,0,0,104,40,0.565644986,0.188548329,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
80,5216649,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76677576,1738883.0,3011082.01,5215781,125,5216649,2608324.5,3687500.346,5215781,868,0,0.0,0.0,0,0,0,104,40,0.57508182,0.19169394,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
80,3001201,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999599827,1500600.5,711709.3392,2003855,997346,3001201,1500600.5,711709.3392,2003855,997346,0,0.0,0.0,0,0,0,120,0,0.999599827,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,120,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,1,0,0,14.0,7.0,0.0,64,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
444,119260295,2791,2114,13712,7878088,5792,0,4.912934432,110.3961875,13032,0,3726.626301,2284.046514,66172.90356,41.1285248,24318.98348,152794.7907,995259,-1,119000000,42745.53082,200841.3366,997791,0,119000000,56441.21202,228878.5304,995259,1,0,89312,67648,23.40259178,17.72593301,0,13032,1609.782307,2377.954578,5654667.975,0,0,0,1,0,0,1610.110499,4.912934432,3726.626301,89312,2791,13712,2114,7878088,235,235,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
21,8875494,9,15,107,188,24,0,11.88888889,9.571369344,34,0,12.53333333,14.54975045,33.23758655,2.704074838,385891.0435,1002138.689,3100646,3,5732993,716624.125,1326186.93,2992724,259,8875360,633954.2857,1237017.437,3100646,3,0,296,488,1.014028064,1.690046774,0,34,11.8,12.655697,160.1666667,0,0,1,0,0,1,12.29166667,11.88888889,12.53333333,296,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,9450228,6,3,462,3525,462,0,77.0,188.6107102,3525,0,1175.0,2035.159699,421.8945829,0.952357975,1181278.5,2204084.602,5250189,47,9450228,1890045.6,2614382.854,5253244,187,5251000,2625500.0,3711870.781,5250189,811,0,200,104,0.634905317,0.317452658,0,3525,398.7,1108.023872,1227716.9,0,0,1,0,0,0,443.0,77.0,1175.0,200,6,462,3,3525,29200,235,1,32,873.0,0.0,873,873,5250189.0,0.0,5250189,5250189,DoS GoldenEye
443,141,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,127659.574468085,28368.7943262411,47.0,58.2065288434,113,3,141,70.5,95.4594154602,138,3,0,0.0,0.0,0,0,0,60,32,21276.5957446808,7092.1985815603,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,6.0,6.0,0.0,60,3,18,1,0,0,972,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5435284,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.735932106,1811761.333,3137473.791,5434604,119,5435284,2717642.0,3842364.509,5434604,680,0,0.0,0.0,0,0,0,104,40,0.551949079,0.183983026,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
80,6777286,5,4,412,3525,412,0,82.4,184.2520013,3525,0,881.25,1762.5,580.9110018,1.327965206,847160.75,1790267.468,5003882,4,1773404,443351.0,886076.7224,1772466,4,6777269,2259089.667,2537507.138,5005030,794,0,168,136,0.737758448,0.590206758,0,3525,393.7,1107.819284,1227263.567,0,0,1,0,0,0,437.4444444,82.4,881.25,168,5,412,4,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
5802,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
