Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,5455458,9,5,618,2719,342,0,68.66666667,126.0287666,1400,0,543.8,713.1915591,611.6809991,2.566237335,419650.6154,1466195.273,5299074,2,5455458,681932.25,1865834.24,5299074,2,81636,20409,23830.37343,45854,2,0,296,168,1.649724001,0.916513334,0,1400,222.4666667,458.2803052,210020.8381,0,0,1,0,0,0,238.3571429,68.66666667,543.8,296,9,618,5,2719,29200,11256,3,32,156380,0,156380,156380,5299074,0,5299074,5299074,BENIGN
53,155,2,2,68,182,34,34,34,0,91,91,91,0,1612903.226,25806.45161,51.66666667,84.2931393,149,3,3,3,0,3,3,3,3,0,3,3,0,40,40,12903.22581,12903.22581,34,91,56.8,31.22018578,974.7,0,0,0,0,0,1,71,34,91,40,2,68,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,61631,2,2,72,286,36,36,36,0,143,143,143,0,5808.76507,64.90240301,20543.66667,35578.34432,61626,2,3,3,0,3,3,2,2,0,2,2,0,64,80,32.45120151,32.45120151,36,143,78.8,58.60631365,3434.7,0,0,0,0,0,1,98.5,36,143,64,2,72,2,286,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
21,9771655,9,15,101,188,21,0,11.22222222,8.800252522,34,0,12.53333333,14.54975045,29.57533806,2.456083437,424854.5652,1106442.56,3497196,1,6484963,810620.375,1505003.261,3542288,213,9771598,697971.2857,1366188.802,3497196,1,0,296,488,0.921031289,1.535052148,0,34,11.56,12.47023122,155.5066667,0,0,1,0,0,1,12.04166667,11.22222222,12.53333333,296,9,101,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
80,31177825,2,0,0,0,0,0,0,0,0,0,0,0,0,0.064148157,31200000,0,31200000,31200000,31200000,31200000,0,31200000,31200000,0,0,0,0,0,0,64,0,0.064148157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,410,-1,0,32,0,0,0,0,31200000,0,31200000,31200000,DoS GoldenEye
56713,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,1,0,0,37,18.5,0,64,2,37,0,0,139,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,116017806,17,15,438,2502,438,0,25.76470588,106.2306038,1448,0,166.8,446.4371976,25.34093775,0.275819731,3742509.871,4915106.011,10220792,45,116017806,7251112.875,4637460.009,10244005,199,112720805,8051486.071,4349084.524,10243955,200,0,552,488,0.146529232,0.129290499,0,1448,89.09090909,313.1262089,98048.02273,0,0,1,0,0,0,91.875,25.76470588,166.8,552,17,438,15,2502,29200,939,1,32,30525.54545,24139.68461,103309,23099,10216827.45,1798.73641,10220792,10212834,BENIGN
53,30736,1,1,44,81,44,44,44,0,81,81,81,0,4066.892244,65.0702759,30736,0,30736,30736,0,0,0,0,0,0,0,0,0,0,0,32,32,32.53513795,32.53513795,44,81,56.33333333,21.36195996,456.3333333,0,0,0,0,0,1,84.5,44,81,32,1,44,1,81,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
53,237604,1,1,47,101,47,47,47,0,101,101,101,0,622.8851366,8.417366711,237604,0,237604,237604,0,0,0,0,0,0,0,0,0,0,0,20,32,4.208683356,4.208683356,47,101,65,31.17691454,972,0,0,0,0,0,1,97.5,47,101,20,1,47,1,101,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,3256994,5,0,30,0,6,6,6,0,0,0,0,0,9.210947272,1.535157879,814248.5,1627755.725,3255882,1,3256994,814248.5,1627755.725,3255882,1,0,0,0,0,0,0,100,0,1.535157879,0,6,6,6,0,0,0,0,0,1,0,0,7.2,6,0,100,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,144110,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,80681.42391,48.57400597,24018.33333,51173.5218,127676,14,16001,8000.5,11294.61662,15987,14,144050,48016.66667,69448.27659,127676,196,0,72,92,20.81743113,27.75657484,0,10135,1453.375,3544.652026,12600000,0,0,1,0,0,1,1661,8.666666667,2900.25,72,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,531199,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,21888.21892,15.06026932,75885.57143,182876.8972,489172,43,41604,20802,28718.43481,41109,495,531133,132783.25,238392.3457,489172,187,0,72,112,5.647600993,9.412668322,0,7300,1291.888889,2460.652985,6054813.111,0,0,1,0,0,1,1453.375,8.666666667,2320.2,72,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
443,673145,10,5,713,479,469,0,71.3,147.2873609,341,0,95.8,149.5299301,1770.792326,22.28346047,48081.78571,103800.1468,304134,3,673145,74793.88889,123639.9804,304134,3,635773,158943.25,181565.073,328046,399,0,332,168,14.85564032,7.427820158,0,469,74.5,139.6662689,19506.66667,0,0,1,0,0,0,79.46666667,71.3,95.8,332,10,713,5,479,65535,972,5,32,0,0,0,0,0,0,0,0,BENIGN
80,15194,1,1,6,6,6,6,6,0,6,6,6,0,789.7854416,131.6309069,15194,0,15194,15194,0,0,0,0,0,0,0,0,0,0,0,20,20,65.81545347,65.81545347,6,6,6,0,0,0,0,0,1,1,1,9,6,6,20,1,6,1,6,274,30,0,20,0,0,0,0,0,0,0,0,BENIGN
53,175,2,2,90,222,45,45,45,0,111,111,111,0,1782857.143,22857.14286,58.33333333,94.97543542,168,3,4,4,0,4,4,3,3,0,3,3,0,40,40,11428.57143,11428.57143,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,1,89.25,45,111,40,2,90,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
61701,6,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,41166666.67,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,1,40,0,333333.3333,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,1,0,0,231.5,123.5,0,40,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,5805706,8,5,376,3120,195,0,47,73.03032638,1601,2,624,829.2409179,602.1662137,2.239176424,483808.8333,1534239.128,5351916,1,5805706,829386.5714,1996647.384,5351916,1,176783,44195.75,50029.2997,90035,217,0,172,104,1.377954723,0.861221702,0,1601,249.7142857,546.277392,298418.989,0,0,1,0,0,0,268.9230769,47,624,172,8,376,5,3120,8192,30016,7,20,453789,0,453789,453789,5351916,0,5351916,5351916,BENIGN
80,5972928,4,2,0,0,0,0,0,0,0,0,0,0,0,1.00453245,1194585.6,2146199.611,4957000,59,5972928,1990976,2614195.325,4957000,22121,993804,993804,0,993804,993804,0,136,80,0.6696883,0.33484415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136,4,0,2,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30630,1,1,55,71,55,55,55,0,71,71,71,0,4113.614104,65.29546197,30630,0,30630,30630,0,0,0,0,0,0,0,0,0,0,0,44,32,32.64773098,32.64773098,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,1,90.5,55,71,44,1,55,1,71,-1,-1,0,44,0,0,0,0,0,0,0,0,BENIGN
53,277,2,2,74,714,37,37,37,0,357,357,357,0,2844765.343,14440.43321,92.33333333,116.9800553,225,4,4,4,0,4,4,48,48,0,48,48,0,64,64,7220.216606,7220.216606,37,357,165,175.2712184,30720,0,0,0,0,0,1,206.25,37,357,64,2,74,2,714,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,100905034,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,115.5244643,0.1189237,9173184.909,29500000,98200000,4,100000000,14300000,37000000,98200000,4,776830,258943.3333,440532.1118,767600,161,0,172,92,0.079282467,0.039641233,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,1,0,0,971.9166667,7,2900.25,172,8,56,4,11601,256,229,6,20,1964955,0,1964955,1964955,98200000,0,98200000,98200000,DDoS
80,7950111,5,0,30,0,6,6,6,0,0,0,0,0,3.773532219,0.628922036,1987527.75,3973872.178,7948336,334,7950111,1987527.75,3973872.178,7948336,334,0,0,0,0,0,0,100,0,0.628922036,0,6,6,6,0,0,0,0,0,1,0,0,7.2,6,0,100,5,30,0,0,256,-1,4,20,1775,0,1775,1775,7948336,0,7948336,7948336,DDoS
80,11353070,7,5,614,11632,614,0,87.71428571,232.0701864,5840,0,2326.4,3185.599598,1078.650973,1.056982825,1032097.273,2314762.84,6348811,2,6353937,1058989.5,2593097.718,6352128,2,11400000,2838263,3322448.621,6348811,158,0,232,168,0.616573315,0.44040951,0,5840,942,2169.756668,4707844,0,0,1,0,0,0,1020.5,87.71428571,2326.4,232,7,614,5,11632,29200,236,1,32,948,0,948,948,6348811,0,6348811,6348811,DoS GoldenEye
80,6411,2,0,12,0,6,6,6,0,0,0,0,0,1871.782873,311.9638122,6411,0,6411,6411,6411,6411,0,6411,6411,0,0,0,0,0,0,40,0,311.9638122,0,6,6,6,0,0,0,0,0,1,0,0,9,6,0,40,2,12,0,0,16210,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
34408,66,1,1,0,0,0,0,0,0,0,0,0,0,0,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,349,316,0,32,0,0,0,0,0,0,0,0,BENIGN
53994,46,2,0,12,0,6,6,6,0,0,0,0,0,260869.5652,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,40,0,43478.26087,0,6,6,6,0,0,0,0,0,1,0,0,9,6,0,40,2,12,0,0,30,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,277,2,2,70,102,35,35,35,0,51,51,51,0,620938.6282,14440.43321,92.33333333,76.7875858,181,48,48,48,0,48,48,48,48,0,48,48,0,64,64,7220.216606,7220.216606,35,51,41.4,8.76356092,76.8,0,0,0,0,0,1,51.75,35,51,64,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,309460,1,1,45,105,45,45,45,0,105,105,105,0,484.7153105,6.462870807,309460,0,309460,309460,0,0,0,0,0,0,0,0,0,0,0,20,20,3.231435404,3.231435404,45,105,65,34.64101615,1200,0,0,0,0,0,1,97.5,45,105,20,1,45,1,105,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
9040,53,1,1,2,6,2,2,2,0,6,6,6,0,150943.3962,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5,2,6,24,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
53,540,1,1,80,158,80,80,80,0,158,158,158,0,440740.7407,3703.703704,540,0,540,540,0,0,0,0,0,0,0,0,0,0,0,32,32,1851.851852,1851.851852,80,158,106,45.033321,2028,0,0,0,0,0,1,159,80,158,32,1,80,1,158,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,99854608,5,7,323,11595,311,0,64.6,137.7744534,5792,0,1656.428571,2120.732252,119.3535305,0.120174724,9077691.636,30100000,99800000,45,99800000,24900000,49900000,99800000,988,99900000,16600000,40700000,99800000,45,0,144,232,0.050072802,0.070101923,0,5792,917.2307692,1716.36948,2945924.192,1,0,0,0,0,1,993.6666667,64.6,1656.428571,144,5,323,7,11595,0,235,2,20,8992,0,8992,8992,99800000,0,99800000,99800000,DoS Hulk
53,32416,2,2,76,332,38,38,38,0,166,166,166,0,12586.3771,123.3958539,10805.33333,18633.97996,32322,46,46,46,0,46,46,48,48,0,48,48,0,40,64,61.69792695,61.69792695,38,166,89.2,70.10848736,4915.2,0,0,0,0,0,1,111.5,38,166,40,2,76,2,332,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,145,2,2,64,96,32,32,32,0,48,48,48,0,1103448.276,27586.2069,48.33333333,78.51963661,139,3,3,3,0,3,3,3,3,0,3,3,0,64,64,13793.10345,13793.10345,32,48,38.4,8.76356092,76.8,0,0,0,0,0,1,48,32,48,64,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,230,2,2,72,246,36,36,36,0,123,123,123,0,1382608.696,17391.30435,76.66666667,128.4691922,225,1,1,1,0,1,1,4,4,0,4,4,0,64,64,8695.652174,8695.652174,36,123,70.8,47.6518625,2270.7,0,0,0,0,0,1,88.5,36,123,64,2,72,2,246,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,115905351,53,80,877,93920,500,0,16.54716981,75.51733526,2836,0,1174,577.4439312,817.8828603,1.147488005,878070.8409,2799013.381,10019431,1,115905351,2228949.058,4147769.208,10055943,4,110730715,1401654.62,3499506.142,10055850,1,0,1704,2568,0.457269656,0.690218349,0,2836,707.4402985,724.7078801,525201.5114,0,0,1,0,0,1,712.7593985,16.54716981,1174,1704,53,877,80,93920,29200,357,4,32,56996.5,71378.98691,283655,36219,9601782.417,1405759.521,10019431,5138159,BENIGN
53,230,2,2,72,246,36,36,36,0,123,123,123,0,1382608.696,17391.30435,76.66666667,128.4691922,225,1,1,1,0,1,1,4,4,0,4,4,0,64,64,8695.652174,8695.652174,36,123,70.8,47.6518625,2270.7,0,0,0,0,0,1,88.5,36,123,64,2,72,2,246,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
56803,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,3491040,3,1,53,0,53,0,17.66666667,30.59956427,0,0,0,0,15.18172235,1.145790366,1163680,1995589.747,3467950,1,3491040,1745520,2468536.643,3491039,1,0,0,0,0,0,0,96,32,0.859342775,0.286447592,0,53,10.6,23.70232056,561.8,0,0,0,1,0,0,13.25,17.66666667,0,96,3,53,1,0,668,1039,1,32,0,0,0,0,0,0,0,0,BENIGN
53,172,2,2,70,166,35,35,35,0,83,83,83,0,1372093.023,23255.81395,57.33333333,95.84536156,168,1,1,1,0,1,1,3,3,0,3,3,0,64,64,11627.90698,11627.90698,35,83,54.2,26.29068276,691.2,0,0,0,0,0,1,67.75,35,83,64,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
64496,52776,2,1,0,0,0,0,0,0,0,0,0,0,0,56.84402001,26388,36717.22672,52351,425,52776,52776,0,52776,52776,0,0,0,0,0,0,76,32,37.89601334,18.94800667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,2,0,1,0,357,32832,0,32,0,0,0,0,0,0,0,0,BENIGN
3268,113291100,44,22,8866,1584,403,0,201.5,203.8295572,72,72,72,0,92.24025541,0.582570034,1742940,4775401.193,16922905,2,113291100,2634676.744,5687202.391,16922905,2,113290704,5394795.429,7231446.211,16923263,3,1,1408,704,0.388380023,0.194190011,0,403,161.9850746,178.0122138,31688.34826,0,1,0,1,0,0,164.4393939,201.5,72,1408,44,8866,22,1584,299,2081,21,32,975615,1475966.731,3255969,403,15208766,1735935.234,16922905,12485186,BENIGN
80,11913527,7,4,445,11632,445,0,63.57142857,168.1941905,11632,0,2908,5816,1013.721629,0.923320189,1191352.7,2549568.249,6908151,3,6916197,1152699.5,2822652.628,6914415,3,11900000,3971170,3567712.701,6908151,844,0,232,136,0.587567393,0.335752796,0,11632,1006.416667,3348.635474,11200000,0,0,1,0,0,0,1097.909091,63.57142857,2908,232,7,445,4,11632,29200,235,1,32,861,0,861,861,6908151,0,6908151,6908151,DoS GoldenEye
137,21,13,0,650,0,50,50,50,0,0,0,0,0,30952380.95,619047.619,1.75,2.00567377,8,1,21,1.75,2.00567377,8,1,0,0,0,0,0,0,260,0,619047.619,0,50,50,50,0,0,0,0,0,0,0,0,53.84615385,50,0,260,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
1236,17,1,1,0,6,0,0,0,0,6,6,6,0,352941.1765,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,40,20,58823.52941,58823.52941,0,6,2,3.464101615,12,0,0,1,0,0,1,3,0,6,40,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan
443,134105,6,6,356,3782,212,0,59.33333333,89.2248097,1460,0,630.3333333,677.2171488,30856.41848,89.48212222,12191.36364,19035.02145,42402,48,134105,26821,23816.90793,48392,71,92710,18542,22489.27761,44331,48,0,132,132,44.74106111,44.74106111,0,1460,318.3076923,533.9168763,285067.2308,0,0,1,0,0,1,344.8333333,59.33333333,630.3333333,132,6,356,6,3782,8192,60,5,20,0,0,0,0,0,0,0,0,BENIGN
406,6,1,1,0,6,0,0,0,0,6,6,6,0,1000000,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,40,20,166666.6667,166666.6667,0,6,2,3.464101615,12,0,0,1,0,0,1,3,0,6,40,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan
47332,47,1,1,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,175,310,0,32,0,0,0,0,0,0,0,0,BENIGN
53,153,2,2,74,138,37,37,37,0,69,69,69,0,1385620.915,26143.79085,51,49.56813493,102,3,3,3,0,3,3,48,48,0,48,48,0,64,64,13071.89542,13071.89542,37,69,49.8,17.52712184,307.2,0,0,0,0,0,1,62.25,37,69,64,2,74,2,138,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,115300288,21,17,1059,7593,603,0,50.42857143,135.7989585,2920,0,446.6470588,964.2191751,75.03884119,0.329574199,3116224,4605805.084,10008601,3,115300288,5765014.4,4937434.621,10032021,3,110357587,6897349.188,4789166.352,10031864,118,0,432,484,0.18213311,0.147441089,0,2920,221.8461538,664.3102295,441308.081,0,0,1,0,0,0,227.6842105,50.42857143,446.6470588,432,21,1059,17,7593,8192,62,20,20,38100.63636,48830.88103,185331,23212,9994396.545,21096.87869,10008601,9932950,BENIGN
53,148,2,2,68,158,34,34,34,0,79,79,79,0,1527027.027,27027.02703,49.33333333,79.38723659,141,3,4,4,0,4,4,3,3,0,3,3,0,40,40,13513.51351,13513.51351,34,79,52,24.64751509,607.5,0,0,0,0,0,1,65,34,79,40,2,68,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23836,2,2,70,102,35,35,35,0,51,51,51,0,7215.975835,167.8133915,7945.333333,13756.52486,23830,3,3,3,0,3,3,3,3,0,3,3,0,40,40,83.90669575,83.90669575,35,51,41.4,8.76356092,76.8,0,0,0,0,0,1,51.75,35,51,40,2,70,2,102,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,11119113,6,4,401,3525,401,0,66.83333333,163.7075645,3525,0,881.25,1762.5,353.0857183,0.899352313,1235457,2192473.678,5118208,62,6119060,1223812,2219848.679,5118922,497,10100000,3373632.667,2920948.877,5118208,1488,0,208,136,0.539611388,0.359740925,0,3525,356.9090909,1057.601102,1118520.091,0,0,1,0,0,0,392.6,66.83333333,881.25,208,6,401,4,3525,29200,235,1,32,999703,0,999703,999703,5118208,0,5118208,5118208,DoS GoldenEye
21,3,2,0,14,0,14,0,7,9.899494937,0,0,0,0,4666666.667,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,64,0,666666.6667,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,1,0,0,14,7,0,64,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
53,178,2,2,62,254,31,31,31,0,127,127,127,0,1775280.899,22471.91011,59.33333333,97.57219549,172,3,3,3,0,3,3,3,3,0,3,3,0,40,40,11235.95506,11235.95506,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,1,86.75,31,127,40,2,62,2,254,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
62486,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,1,0,0,37,18.5,0,64,2,37,0,0,115,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
51382,4,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,10750000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,60,0,750000,0,6,31,12.25,12.5,156.25,0,0,0,1,0,0,16.33333333,14.33333333,0,60,3,43,0,0,65,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
