Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
64496,52776,2,1,0,0,0,0,0,0,0,0,0,0,0,56.84402001,26388,36717.22672,52351,425,52776,52776,0,52776,52776,0,0,0,0,0,0,76,32,37.89601334,18.94800667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,2,0,1,0,357,32832,0,32,0,0,0,0,0,0,0,0,BENIGN
47932,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,49277,1,1,40,127,40,40,40,0,127,127,127,0,3389.005012,40.58688638,49277,0,49277,49277,0,0,0,0,0,0,0,0,0,0,0,32,20,20.29344319,20.29344319,40,127,69,50.22947342,2523,0,0,0,0,0,1,103.5,40,127,32,1,40,1,127,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
123,22238,1,1,48,48,48,48,48,0,48,48,48,0,4316.934976,89.93614534,22238,0,22238,22238,0,0,0,0,0,0,0,0,0,0,0,32,32,44.96807267,44.96807267,48,48,48,0,0,0,0,0,0,0,1,72,48,48,32,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
50284,118,1,1,6,6,6,6,6,0,6,6,6,0,101694.9153,16949.15254,118,0,118,118,0,0,0,0,0,0,0,0,0,0,0,20,20,8474.576271,8474.576271,6,6,6,0,0,0,0,0,1,1,1,9,6,6,20,1,6,1,6,111,16567,0,20,0,0,0,0,0,0,0,0,BENIGN
443,3788,2,0,12,0,6,6,6,0,0,0,0,0,3167.898627,527.9831045,3788,0,3788,3788,3788,3788,0,3788,3788,0,0,0,0,0,0,40,0,527.9831045,0,6,6,6,0,0,0,0,0,1,0,0,9,6,0,40,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,1048533,3,4,432,2278,426,0,144,244.2375892,2266,0,569.5,1131.003537,2584.563385,6.675993984,174755.5,399394.772,989511,4,1018470,509235,679212.8329,989511,28959,1019598,339866,587844.3756,1018650,4,0,72,92,2.861140279,3.814853705,0,2266,338.75,792.6742711,628332.5,0,0,1,0,0,1,387.1428571,144,569.5,72,3,432,4,2278,8192,237,2,20,0,0,0,0,0,0,0,0,BENIGN
443,6040467,9,6,704,5457,517,0,78.22222222,169.2769755,2273,0,909.5,952.1751415,1019.954252,2.483251709,431461.9286,1479631.699,5570279,3,6040467,755058.375,1946490.36,5570279,3,297745,59549,83376.13321,178847,50,0,192,132,1.489951025,0.993300684,0,2273,385.0625,702.769044,493884.3292,0,0,1,0,0,0,410.7333333,78.22222222,909.5,192,9,704,6,5457,8192,119,8,20,470143,0,470143,470143,5570279,0,5570279,5570279,BENIGN
56658,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,257,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
62744,17,1,1,6,6,6,6,6,0,6,6,6,0,705882.3529,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6,0,0,0,0,0,1,1,1,9,6,6,20,1,6,1,6,126,253,0,20,0,0,0,0,0,0,0,0,BENIGN
53,24435,2,2,62,276,31,31,31,0,138,138,138,0,13832.61715,163.6996112,8145,14064.26976,24385,3,47,47,0,47,47,3,3,0,3,3,0,64,40,81.84980561,81.84980561,31,138,73.8,58.60631365,3434.7,0,0,0,0,0,1,92.25,31,138,64,2,62,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,100547737,18,16,781,5620,365,0,43.38888889,96.45306014,2021,0,351.25,663.9498475,63.66130349,0.338147839,3046901.121,4666168.916,10086707,0,100547737,5914572.765,5086646.217,10117490,47,90557885,6037192.333,5090516.723,10117753,49,0,372,440,0.179019444,0.159128395,0,2021,182.8857143,473.0332516,223760.4571,0,0,1,0,0,0,188.2647059,43.38888889,351.25,372,18,781,16,5620,8192,123,17,20,39402.6,26727.2951,115469,30783,10015371.1,35147.45286,10086707,9958936,BENIGN
53,185,2,2,68,100,34,34,34,0,50,50,50,0,908108.1081,21621.62162,61.66666667,22.81081615,88,48,49,49,0,49,49,48,48,0,48,48,0,40,40,10810.81081,10810.81081,34,50,40.4,8.76356092,76.8,0,0,0,0,0,1,50.5,34,50,40,2,68,2,100,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
54605,483,2,1,37,6,37,0,18.5,26.1629509,6,6,6,0,89026.91511,6211.180124,241.5,132.2289681,335,148,483,483,0,483,483,0,0,0,0,0,1,64,20,4140.786749,2070.393375,0,37,20,19.78214683,391.3333333,0,1,0,1,0,0,26.66666667,18.5,6,64,2,37,1,6,31,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30577,1,1,54,110,54,54,54,0,110,110,110,0,5363.508519,65.40864048,30577,0,30577,30577,0,0,0,0,0,0,0,0,0,0,0,32,32,32.70432024,32.70432024,54,110,72.66666667,32.33161507,1045.333333,0,0,0,0,0,1,109,54,110,32,1,54,1,110,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,205,2,2,66,130,33,33,33,0,65,65,65,0,956097.561,19512.19512,68.33333333,78.21338334,155,3,3,3,0,3,3,47,47,0,47,47,0,64,64,9756.097561,9756.097561,33,65,45.8,17.52712184,307.2,0,0,0,0,0,1,57.25,33,65,64,2,66,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,54484,2,2,80,442,40,40,40,0,221,221,221,0,9580.794362,73.41604875,18161.33333,31450.28989,54477,3,3,3,0,3,3,4,4,0,4,4,0,64,64,36.70802437,36.70802437,40,221,112.4,99.13778291,9828.3,0,0,0,0,0,1,140.5,40,221,64,2,80,2,442,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
63653,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,1,0,0,9,6,0,40,2,12,0,0,10231,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
44542,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,0,0,179,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,150,2,2,70,166,35,35,35,0,83,83,83,0,1573333.333,26666.66667,50,80.54191455,143,3,4,4,0,4,4,3,3,0,3,3,0,64,64,13333.33333,13333.33333,35,83,54.2,26.29068276,691.2,0,0,0,0,0,1,67.75,35,83,64,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30492,1,1,50,66,50,50,50,0,66,66,66,0,3804.276532,65.59097468,30492,0,30492,30492,0,0,0,0,0,0,0,0,0,0,0,40,40,32.79548734,32.79548734,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,1,83,50,66,40,1,50,1,66,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
46266,72,1,1,0,0,0,0,0,0,0,0,0,0,0,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,340,261,0,32,0,0,0,0,0,0,0,0,BENIGN
80,115779269,18,19,382,13424,286,0,21.22222222,66.09490107,4380,0,706.5263158,1239.217287,119.2441455,0.319573619,3216090.806,4648475.892,10000109,1,115779269,6810545.235,4654679.526,10030603,199,110390119,6132784.389,5027916.526,10031088,50,0,372,524,0.155468247,0.164105372,0,4380,363.3157895,932.777228,870073.357,0,0,1,0,0,1,373.1351351,21.22222222,706.5263158,372,18,382,19,13424,8192,119,17,20,35800.90909,15997.80561,84035,30806,9999666.273,182.8054107,10000109,9999435,BENIGN
53,32416,2,2,76,332,38,38,38,0,166,166,166,0,12586.3771,123.3958539,10805.33333,18633.97996,32322,46,46,46,0,46,46,48,48,0,48,48,0,40,64,61.69792695,61.69792695,38,166,89.2,70.10848736,4915.2,0,0,0,0,0,1,111.5,38,166,40,2,76,2,332,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
61481,16922,2,1,0,0,0,0,0,0,0,0,0,0,0,177.284009,8461,11653.11975,16701,221,16922,16922,0,16922,16922,0,0,0,0,0,0,64,32,118.1893393,59.09466966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2,0,1,0,118,33304,0,32,0,0,0,0,0,0,0,0,BENIGN
53,191,2,2,94,206,47,47,47,0,103,103,103,0,1570680.628,20942.40838,63.66666667,104.2129231,184,3,3,3,0,3,3,4,4,0,4,4,0,80,80,10471.20419,10471.20419,47,103,69.4,30.67246322,940.8,0,0,0,0,0,1,86.75,47,103,80,2,94,2,206,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
56736,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,1,0,0,34,18.5,0,40,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,24825528,2,0,12,0,6,6,6,0,0,0,0,0,0.483373405,0.080562234,24825528,0,24825528,24825528,24825528,24825528,0,24825528,24825528,0,0,0,0,0,0,40,0,0.080562234,0,6,6,6,0,0,0,0,0,1,0,0,9,6,0,40,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,64064966,2,0,74,0,37,37,37,0,0,0,0,0,1.155077488,0.031218311,64064966,0,64064966,64064966,64064966,64064966,0,64064966,64064966,0,0,0,0,0,1,64,0,0.031218311,0,37,37,37,0,0,0,1,0,1,1,0,55.5,37,0,64,2,74,0,0,33304,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,116017806,17,15,438,2502,438,0,25.76470588,106.2306038,1448,0,166.8,446.4371976,25.34093775,0.275819731,3742509.871,4915106.011,10220792,45,116017806,7251112.875,4637460.009,10244005,199,112720805,8051486.071,4349084.524,10243955,200,0,552,488,0.146529232,0.129290499,0,1448,89.09090909,313.1262089,98048.02273,0,0,1,0,0,0,91.875,25.76470588,166.8,552,17,438,15,2502,29200,939,1,32,30525.54545,24139.68461,103309,23099,10216827.45,1798.73641,10220792,10212834,BENIGN
59215,145,1,3,0,18,0,0,0,0,6,6,6,0,124137.931,27586.2069,48.33333333,47.50087718,96,1,0,0,0,0,0,49,24.5,33.23401872,48,1,0,32,60,6896.551724,20689.65517,0,6,3.6,3.286335345,10.8,0,0,0,1,0,3,4.5,0,6,32,1,0,3,18,972,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60352,1,1,66,129,66,66,66,0,129,129,129,0,3231.044539,33.13891835,60352,0,60352,60352,0,0,0,0,0,0,0,0,0,0,0,32,44,16.56945917,16.56945917,66,129,87,36.37306696,1323,0,0,0,0,0,1,130.5,66,129,32,1,66,1,129,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30858,2,2,68,262,34,34,34,0,131,131,131,0,10694.14738,129.6260289,10286,17809.81244,30851,3,4,4,0,4,4,3,3,0,3,3,0,64,64,64.81301445,64.81301445,34,131,72.8,53.12908808,2822.7,0,0,0,0,0,1,91,34,131,64,2,68,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,5910758,9,5,667,2725,342,0,74.11111111,127.0260253,1400,0,545,712.0519644,573.8688676,2.368562543,454673.6923,1581221.484,5716948,16,5910758,738844.75,2011641.03,5716948,16,117430,29357.5,36542.01164,76183,214,0,200,108,1.522647349,0.845915194,0,1400,226.1333333,457.0612442,208904.981,0,0,1,0,0,0,242.2857143,74.11111111,545,200,9,667,5,2725,29200,11256,8,20,193794,0,193794,193794,5716948,0,5716948,5716948,BENIGN
443,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,1,0,0,0,0,0,9,6,0,40,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
58822,674,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,45994.06528,4451.038576,337,472.3473298,671,3,674,337,472.3473298,671,3,0,0,0,0,0,0,96,0,4451.038576,0,0,31,7.75,15.5,240.25,0,0,0,1,0,0,10.33333333,10.33333333,0,96,3,31,0,0,61,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30847,1,1,50,66,50,50,50,0,66,66,66,0,3760.495348,64.83612669,30847,0,30847,30847,0,0,0,0,0,0,0,0,0,0,0,32,32,32.41806334,32.41806334,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,1,83,50,66,32,1,50,1,66,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,46,46,23,23,23,0,23,23,23,0,462311.5578,20100.50251,66.33333333,108.8316743,192,3,3,3,0,3,3,4,4,0,4,4,0,64,64,10050.25126,10050.25126,23,23,23,0,0,0,0,0,0,0,1,28.75,23,23,64,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,314,2,2,58,506,29,29,29,0,253,253,253,0,1796178.344,12738.8535,104.6666667,175.2265201,307,3,4,4,0,4,4,3,3,0,3,3,0,64,80,6369.426752,6369.426752,29,253,118.6,122.6898529,15052.8,0,0,0,0,0,1,148.25,29,253,64,2,58,2,506,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,88,120,44,44,44,0,60,60,60,0,1162011.173,22346.36872,59.66666667,97.28480525,172,3,4,4,0,4,4,3,3,0,3,3,0,64,64,11173.18436,11173.18436,44,60,50.4,8.76356092,76.8,0,0,0,0,0,1,63,44,60,64,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31678,4,4,184,416,46,46,46,0,104,104,104,0,18940.58968,252.5411958,4525.428571,11833.51407,31361,3,31495,10498.33333,18178.45058,31489,3,314,104.6666667,140.5074138,265,3,0,80,80,126.2705979,126.2705979,46,104,71.77777778,30.56868405,934.4444444,0,0,0,0,0,1,80.75,46,104,80,4,184,4,416,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
51691,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,1,1,1,9,6,6,20,1,6,1,6,335,16560,0,20,0,0,0,0,0,0,0,0,BENIGN
53,673926,4,4,180,180,45,45,45,0,45,45,45,0,534.1832783,11.87073952,96275.14286,192442.369,510201,1,163658,54552.66667,94481.92818,163651,3,67,22.33333333,35.2325607,63,1,0,80,80,5.935369759,5.935369759,45,45,45,0,0,0,0,0,0,0,1,50.625,45,45,80,4,180,4,180,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
64966,19,1,1,6,6,6,6,6,0,6,6,6,0,631578.9474,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6,0,0,0,0,0,1,1,1,9,6,6,20,1,6,1,6,512,255,0,20,0,0,0,0,0,0,0,0,BENIGN
443,115300288,21,17,1059,7593,603,0,50.42857143,135.7989585,2920,0,446.6470588,964.2191751,75.03884119,0.329574199,3116224,4605805.084,10008601,3,115300288,5765014.4,4937434.621,10032021,3,110357587,6897349.188,4789166.352,10031864,118,0,432,484,0.18213311,0.147441089,0,2920,221.8461538,664.3102295,441308.081,0,0,1,0,0,0,227.6842105,50.42857143,446.6470588,432,21,1059,17,7593,8192,62,20,20,38100.63636,48830.88103,185331,23212,9994396.545,21096.87869,10008601,9932950,BENIGN
443,107902,10,5,968,975,725,0,96.8,225.5229971,837,0,195,363.8296305,18007.0805,139.0150322,7707.285714,12378.04599,37460,48,107902,11989.11111,19873.19053,58693,48,82751,20687.75,15155.51962,37460,629,0,332,168,92.67668811,46.33834405,0,837,121.4375,262.6922074,69007.19583,0,0,1,0,0,0,129.5333333,96.8,195,332,10,968,5,975,65535,120,5,32,0,0,0,0,0,0,0,0,BENIGN
53,347,2,2,68,422,34,34,34,0,211,211,211,0,1412103.746,11527.37752,115.6666667,117.2021046,251,48,48,48,0,48,48,48,48,0,48,48,0,64,80,5763.688761,5763.688761,34,211,104.8,96.94689268,9398.7,0,0,0,0,0,1,131,34,211,64,2,68,2,422,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,88451,1,1,0,6,0,0,0,0,6,6,6,0,67.83416807,22.61138936,88451,0,88451,88451,0,0,0,0,0,0,0,0,0,0,0,40,20,11.30569468,11.30569468,0,6,2,3.464101615,12,0,0,1,0,0,1,3,0,6,40,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,BENIGN
52779,45004,2,2,0,12,0,0,0,0,6,6,6,0,266.6429651,88.88098836,15001.33333,25894.737,44902,49,45004,45004,0,45004,45004,49,49,0,49,49,0,64,40,44.44049418,44.44049418,0,6,2.4,3.286335345,10.8,0,0,0,1,0,1,3,0,6,64,2,0,2,12,120,0,0,32,0,0,0,0,0,0,0,0,BENIGN
80,116444398,16,14,437,746,437,0,27.3125,109.25,746,0,53.28571429,199.3768865,10.1593552,0.257633691,4015324.069,4949607.789,10203364,45,116444398,7762959.867,4287229.895,10240040,36926,113178169,8706013,3720065.689,10240210,20329,0,520,456,0.137404635,0.120229056,0,746,38.16129032,153.0076462,23411.33978,0,0,1,0,0,0,39.43333333,27.3125,53.28571429,520,16,437,14,746,29200,340,1,32,96670.27273,198479.0177,695107,36654,10192253.27,36223.66578,10203364,10083035,BENIGN
53,48181,2,2,88,198,44,44,44,0,99,99,99,0,5935.949856,83.0202777,16060.33333,27812.11717,48175,3,3,3,0,3,3,3,3,0,3,3,0,40,40,41.51013885,41.51013885,44,99,66,30.12474066,907.5,0,0,0,0,0,1,82.5,44,99,40,2,88,2,198,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23575,1,1,55,118,55,55,55,0,118,118,118,0,7338.282078,84.83563097,23575,0,23575,23575,0,0,0,0,0,0,0,0,0,0,0,20,20,42.41781548,42.41781548,55,118,76,36.37306696,1323,0,0,0,0,0,1,114,55,118,20,1,55,1,118,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,229,2,2,80,194,40,40,40,0,97,97,97,0,1196506.55,17467.24891,76.33333333,88.05869255,174,3,3,3,0,3,3,52,52,0,52,52,0,40,40,8733.624454,8733.624454,40,97,62.8,31.22018578,974.7,0,0,0,0,0,1,78.5,40,97,40,2,80,2,194,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,93764,1,1,55,342,55,55,55,0,342,342,342,0,4234.034384,21.33014803,93764,0,93764,93764,0,0,0,0,0,0,0,0,0,0,0,20,20,10.66507402,10.66507402,55,342,150.6666667,165.6995273,27456.33333,0,0,0,0,0,1,226,55,342,20,1,55,1,342,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30437,1,1,49,177,49,49,49,0,177,177,177,0,7425.173309,65.70949831,30437,0,30437,30437,0,0,0,0,0,0,0,0,0,0,0,32,32,32.85474915,32.85474915,49,177,91.66666667,73.90083446,5461.333333,0,0,0,0,0,1,137.5,49,177,32,1,49,1,177,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,246370,18,25,946,31532,469,0,52.55555556,123.3699469,2896,0,1261.28,748.0267108,131826.1152,174.5342371,5865.952381,15093.89944,84178,1,246370,14492.35294,21491.70584,84178,1,138331,5763.791667,14916.81426,58451,50,0,588,808,73.06084345,101.4733937,0,2896,738.1363636,828.7704985,686860.5391,0,0,1,0,0,1,755.3023256,52.55555556,1261.28,588,18,946,25,31532,65535,122,6,32,0,0,0,0,0,0,0,0,BENIGN
80,15194,1,1,6,6,6,6,6,0,6,6,6,0,789.7854416,131.6309069,15194,0,15194,15194,0,0,0,0,0,0,0,0,0,0,0,20,20,65.81545347,65.81545347,6,6,6,0,0,0,0,0,1,1,1,9,6,6,20,1,6,1,6,274,30,0,20,0,0,0,0,0,0,0,0,BENIGN
443,5296360,8,4,390,3716,209,0,48.75,77.1357801,3452,0,929,1686.29179,775.2494166,2.265707014,481487.2727,1545946.482,5142427,3,5296360,756622.8571,1934113.482,5142427,3,81210,27070,25494.95564,54424,3969,0,172,92,1.510471343,0.755235671,0,3452,315.8461538,946.3395133,895558.4744,0,0,1,0,0,0,342.1666667,48.75,929,172,8,390,4,3716,8192,119,7,20,153930,0,153930,153930,5142427,0,5142427,5142427,BENIGN
443,283824,10,5,896,1471,645,0,89.6,201.1031797,1333,0,294.2,583.7732436,8339.675292,52.84965331,20273.14286,36419.09606,87710,43,283824,31536,43952.458,93759,43,184176,46044,48661.97785,88137,355,0,332,168,35.2331022,17.6165511,0,1333,147.9375,354.9675044,126001.9292,0,0,1,0,0,0,157.8,89.6,294.2,332,10,896,5,1471,65535,115,5,32,0,0,0,0,0,0,0,0,BENIGN
